anio,seleccion_id,jugador_id,posicion,camiseta,club
2022,1,2863,AR,1,Bayern Munich (ALE)
2022,1,3142,AR,12,Eintracht Frankfurt (ALE)
2022,1,3143,AR,22,FC Barcelona (ESP)
2022,1,3135,DF,2,Real Madrid CF (ESP)
2022,1,3136,DF,3,RB Leipzig (ALE)
2022,1,3144,DF,4,SC Freiburg (ALE)
2022,1,1527,DF,5,West Ham United (ING)
2022,1,3137,DF,15,Borussia Dortmund (ALE)
2022,1,3145,DF,16,RB Leipzig (ALE)
2022,1,3146,DF,20,SC Freiburg (ALE)
2022,1,3138,DF,23,Borussia Dortmund (ALE)
2022,1,3147,DF,25,Southampton (ING)
2022,1,1529,MC,6,Bayern Munich (ALE)
2022,1,1528,MC,8,Bayern Munich (ALE)
2022,1,301,MC,11,Eintracht Frankfurt (ALE)
2022,1,16,MC,13,Bayern Munich (ALE)
2022,1,3139,MC,14,Bayern Munich (ALE)
2022,1,3148,MC,17,Borussia Dortmund (ALE)
2022,1,3140,MC,18,Borussia Mönchengladbach (ALE)
2022,1,3149,MC,19,Bayern Munich (ALE)
2022,1,67,MC,21,Manchester City (ING)
2022,1,130,DL,7,Chelsea (ING)
2022,1,99,DL,9,SV Werder Bremen (ALE)
2022,1,127,DL,10,Bayern Munich (ALE)
2022,1,3150,DL,24,Borussia Dortmund (ALE)
2022,1,3141,DL,26,Borussia Dortmund (ALE)
2022,3,3012,AR,1,Al-Ahli (ARA)
2022,3,1476,AR,21,Al-Hilal (ARA)
2022,3,3013,AR,22,Al-Nassr (ARA)
2022,3,3009,DF,2,Al-Nassr (ARA)
2022,3,1556,DF,3,Al-Nassr (ARA)
2022,3,1510,DF,4,Al-Nassr (ARA)
2022,3,1473,DF,5,Al-Hilal (ARA)
2022,3,3010,DF,6,Al-Hilal (ARA)
2022,3,1474,DF,12,Al-Hilal (ARA)
2022,3,3006,DF,13,Al-Hilal (ARA)
2022,3,1555,DF,17,Al-Shabab (ARA)
2022,3,212,MC,7,Al-Hilal (ARA)
2022,3,1472,MC,8,Al-Hilal (ARA)
2022,3,3014,MC,14,Al-Hilal (ARA)
2022,3,1554,MC,15,Al-Nassr (ARA)
2022,3,3015,MC,16,Al-Nassr (ARA)
2022,3,1475,MC,18,Al-Shabab (ARA)
2022,3,3007,MC,23,Al-Hilal (ARA)
2022,3,3016,MC,24,Al-Hilal (ARA)
2022,3,3017,MC,26,Abha (ARA)
2022,3,3008,DL,9,Al-Fateh
2022,3,64,DL,10,Al-Hilal (ARA)
2022,3,63,DL,11,Al-Hilal (ARA)
2022,3,1557,DL,19,Al-Shabab (ARA)
2022,3,3018,DL,20,Al-Ittihad (ARA)
2022,3,3011,DL,25,Al-Hilal (ARA)
2022,5,2999,AR,1,River Plate (ARG)
2022,5,3000,AR,12,Villarreal (ESP)
2022,5,1603,AR,23,Aston Villa (ING)
2022,5,3001,DF,2,Villarreal (ESP)
2022,5,1696,DF,3,Olympique de Lyon (FRA)
2022,5,1514,DF,4,Sevilla FC (ESP)
2022,5,1590,DF,6,Real Betis (ESP)
2022,5,1585,DF,13,Tottenham Hotspur (ING)
2022,5,20,DF,19,Benfica (POR)
2022,5,1586,DF,25,Manchester United (ING)
2022,5,152,DF,26,Atlético Madrid (ESP)
2022,5,1588,MC,5,Juventus (ITA)
2022,5,2997,MC,7,Atlético Madrid (ESP)
2022,5,1558,MC,8,Sevilla FC (ESP)
2022,5,3002,MC,14,Bayer Leverkusen (ALE)
2022,5,3003,MC,16,Atlanta United FC (USA)
2022,5,2998,MC,17,Sevilla FC (ESP)
2022,5,3004,MC,18,Real Betis (ESP)
2022,5,121,MC,20,Brighton & Hove Albion (ING)
2022,5,91,MC,24,Benfica (POR)
2022,5,122,DL,9,Manchester City (ING)
2022,5,1,DL,10,PSG (FRA)
2022,5,31,DL,11,Juventus (ITA)
2022,5,3005,DL,15,Atlético Madrid (ESP)
2022,5,17,DL,21,Roma (ITA)
2022,5,2802,DL,22,Inter (ITA)
2022,6,3094,AR,1,Copenhagen
2022,6,3103,AR,12,Sydney FC (AUL)
2022,6,3104,AR,18,Central Coast Mariners (AUL)
2022,6,1550,DF,2,Columbus Crew (USA)
2022,6,3095,DF,3,Heart Of Midlothian (ESC)
2022,6,3096,DF,4,Heart Of Midlothian (ESC)
2022,6,3105,DF,5,Brescia (ITA)
2022,6,3106,DF,8,Sunderland (ING)
2022,6,1549,DF,16,Dundee United (ESC)
2022,6,3097,DF,19,Stoke City (ING)
2022,6,3107,DF,20,Albirex Niigata
2022,6,3108,DF,24,OB
2022,6,3109,MC,10,Verona (ITA)
2022,6,1484,MC,13,Celtic (ESC)
2022,6,3098,MC,14,Middlesbrough (ING)
2022,6,3110,MC,17,Heart Of Midlothian (ESC)
2022,6,1483,MC,22,FC St. Pauli (ALE)
2022,6,3099,MC,26,St Mirren
2022,6,3111,DL,6,Hibernian (ESC)
2022,6,117,DL,7,Melbourne City (AUL)
2022,6,3112,DL,9,Melbourne City (AUL)
2022,6,3100,DL,11,Cadiz
2022,6,88,DL,15,Fagiano Okayama
2022,6,3101,DL,21,Central Coast Mariners (AUL)
2022,6,65,DL,23,Adelaide United (AUL)
2022,6,3102,DL,25,Central Coast Mariners (AUL)
2022,12,2862,AR,1,Real Madrid CF (ESP)
2022,12,3196,AR,12,Club Brujas KV (BEL)
2022,12,3197,AR,13,VfL Wolfsburg (ALE)
2022,12,1708,DF,2,Royal Antwerp F.C. (BEL)
2022,12,3198,DF,3,Stade Rennais (FRA)
2022,12,3199,DF,4,Leicester City (ING)
2022,12,242,DF,5,RSC Anderlecht (BEL)
2022,12,1559,DF,19,Aston Villa (ING)
2022,12,3200,DF,26,RSC Anderlecht (BEL)
2022,12,1714,MC,6,Atlético Madrid (ESP)
2022,12,248,MC,7,Manchester City (ING)
2022,12,1688,MC,8,Leicester City (ING)
2022,12,256,MC,15,Borussia Dortmund (ALE)
2022,12,3201,MC,16,Borussia Dortmund (ALE)
2022,12,1488,MC,18,Everton (ING)
2022,12,3202,MC,20,Club Brujas KV (BEL)
2022,12,3193,MC,21,Leicester City (ING)
2022,12,180,DL,9,Inter (ITA)
2022,12,199,DL,10,Real Madrid CF (ESP)
2022,12,1487,DL,11,Atlético Madrid (ESP)
2022,12,179,DL,14,Galatasaray (TUR)
2022,12,3194,DL,17,Brighton & Hove Albion (ING)
2022,12,3203,DL,22,Milan (ITA)
2022,12,75,DL,23,Fenerbahce (TUR)
2022,12,3195,DL,24,Lens (FRA)
2022,12,3204,DL,25,Stade Rennais (FRA)
2022,10,3317,AR,1,Liverpool (ING)
2022,10,3323,AR,12,Palmeiras (BRA)
2022,10,3324,AR,23,Manchester City (ING)
2022,10,1592,DF,2,Juventus (ITA)
2022,10,39,DF,3,Chelsea (ING)
2022,10,1594,DF,4,PSG (FRA)
2022,10,3318,DF,6,Juventus (ITA)
2022,10,10,DF,13,Pumas de la UNAM (MEX)
2022,10,1575,DF,14,Real Madrid CF (ESP)
2022,10,3325,DF,16,Sevilla FC (ESP)
2022,10,3326,DF,24,Juventus (ITA)
2022,10,109,MC,5,Manchester United (ING)
2022,10,147,MC,7,West Ham United (ING)
2022,10,313,MC,8,Manchester United (ING)
2022,10,3327,MC,15,Liverpool (ING)
2022,10,1577,MC,17,Newcastle United (ING)
2022,10,3328,MC,22,Flamengo (BRA)
2022,10,81,DL,9,Tottenham Hotspur (ING)
2022,10,12,DL,10,PSG (FRA)
2022,10,3319,DL,11,FC Barcelona (ESP)
2022,10,3320,DL,18,Arsenal (ING)
2022,10,3321,DL,19,Manchester United (ING)
2022,10,146,DL,20,Real Madrid CF (ESP)
2022,10,2803,DL,21,Real Madrid CF (ESP)
2022,10,2804,DL,25,Flamengo (BRA)
2022,10,3322,DL,26,Arsenal (ING)
2022,14,3245,AR,1,Olympique de Marseille (FRA)
2022,14,3246,AR,16,Abha (ARA)
2022,14,3236,AR,23,Inter (ITA)
2022,14,1530,DF,3,Aris Salonique
2022,14,3247,DF,4,Stade Rennais (FRA)
2022,14,3248,DF,17,Philadelphia Union (USA)
2022,14,1490,DF,19,Al Taï Club
2022,14,100,DF,21,Nantes (FRA)
2022,14,3249,DF,24,Udinese (ITA)
2022,14,1574,DF,25,Seattle Sounders (USA)
2022,14,3242,MC,5,Hannover 96 (ALE)
2022,14,3243,MC,7,Besiktas (TUR)
2022,14,3237,MC,8,Napoli (ITA)
2022,14,3238,MC,14,KV Malines
2022,14,1576,MC,15,Olympiacos (GRE)
2022,14,3239,MC,18,Hellas Verona (ITA)
2022,14,3250,MC,22,Swansea City (ING)
2022,14,3251,MC,26,Cotonsport Garoua (CAM)
2022,14,3252,DL,2,Colombe Sportive du Sud Officiel
2022,14,3244,DL,6,Dinamo Moscú (RUS)
2022,14,3253,DL,9,Young Boys (SUI)
2022,14,104,DL,10,Al-Nassr (ARA)
2022,14,1531,DL,11,Shanghai Shenhua (CHN)
2022,14,3240,DL,12,Olympique de Lyon (FRA)
2022,14,105,DL,13,Bayern Munich (ALE)
2022,14,3241,DL,20,Brentford F.C. (ING)
2022,15,3213,AR,1,Minnesota United (USA)
2022,15,3214,AR,16,CF Montréal (CAN)
2022,15,3205,AR,18,Red Star Belgrade (SER)
2022,15,1489,DF,2,CF Montréal (CAN)
2022,15,1562,DF,3,Hatayspor (TUR)
2022,15,1526,DF,4,CF Montréal (CAN)
2022,15,1563,DF,5,Chaves (POR)
2022,15,3206,DF,22,Toronto FC (USA)
2022,15,3215,DF,25,Panetolikos (GRE)
2022,15,3216,DF,26,CF Montréal (CAN)
2022,15,3217,MC,6,CF Montréal (CAN)
2022,15,3207,MC,7,Porto (POR)
2022,15,3218,MC,8,Deinze
2022,15,1560,MC,10,Reading FC (ING)
2022,15,3208,MC,13,Besiktas (TUR)
2022,15,3219,MC,14,Toronto FC (USA)
2022,15,3210,MC,15,CF Montréal (CAN)
2022,15,1561,MC,21,Toronto FC (USA)
2022,15,3211,MC,23,Basilea (SUI)
2022,15,3220,MC,24,St. Johnstone (ESC)
2022,15,3221,DL,9,Vancouver Whitecaps (USA)
2022,15,1524,DL,11,Club Brujas KV (BEL)
2022,15,3222,DL,12,ES Troyes AC (FRA)
2022,15,3212,DL,17,Club Brujas KV (BEL)
2022,15,95,DL,19,Bayern Munich (ALE)
2022,15,3209,DL,20,Lille OSC (FRA)
2022,16,1457,AR,1,Al-Sadd (CAT)
2022,16,2874,AR,21,Al-Gharafa (CAT)
2022,16,2875,AR,22,Al-Sadd (CAT)
2022,16,2867,DF,2,Al-Sadd (CAT)
2022,16,2873,DF,4,Al-Sadd (CAT)
2022,16,2876,DF,5,Al-Sadd (CAT)
2022,16,2877,DF,13,Al-Sadd (CAT)
2022,16,1501,DF,14,Al-Gharafa (CAT)
2022,16,2868,DF,15,Al-Duhail (CAT)
2022,16,2869,DF,16,Al-Sadd (CAT)
2022,16,1500,DF,17,Villarreal (ESP)
2022,16,2870,MC,3,Al-Sadd (CAT)
2022,16,2871,MC,6,Al-Rayyan (CAT)
2022,16,2878,MC,8,Al-Sadd (CAT)
2022,16,2872,MC,10,Al-Sadd (CAT)
2022,16,1459,MC,12,Al-Duhail (CAT)
2022,16,2879,MC,20,Al-Sadd (CAT)
2022,16,1504,MC,23,Al-Duhail (CAT)
2022,16,2880,MC,24,Al-Rayyan (CAT)
2022,16,2881,MC,25,Al-Waab (CAT)
2022,16,2882,MC,26,Al-Sadd (CAT)
2022,16,2883,DL,7,Al-Gharafa (CAT)
2022,16,86,DL,9,Al-Duhail (CAT)
2022,16,1461,DL,11,Al-Sadd (CAT)
2022,16,2884,DL,18,Al-Wakrah (CAT)
2022,16,1458,DL,19,Al-Duhail (CAT)
2022,21,3269,AR,1,Al-Shabab (ARA)
2022,21,3277,AR,12,Jeonbuk Hyundai Motors (CSR)
2022,21,3278,AR,21,Ulsan Hyundai FC (CSR)
2022,21,3279,DF,2,FC Seoul (CSR)
2022,21,3270,DF,3,Jeonbuk Hyundai Motors (CSR)
2022,21,3271,DF,4,Napoli (ITA)
2022,21,3280,DF,14,Daegu FC (CSR)
2022,21,3272,DF,15,Jeonbuk Hyundai Motors (CSR)
2022,21,133,DF,19,Ulsan Hyundai FC (CSR)
2022,21,3281,DF,20,Gamba Osaka (JAP)
2022,21,3282,DF,23,Ulsan Hyundai FC (CSR)
2022,21,3283,DF,24,Daejeon Citizen (CSR)
2022,21,1535,MC,5,Al-Sadd (CAT)
2022,21,3273,MC,6,Olympiacos (GRE)
2022,21,198,MC,7,Tottenham Hotspur (ING)
2022,21,148,MC,8,Jeonbuk Hyundai Motors (CSR)
2022,21,1683,MC,10,Mainz 05 (ALE)
2022,21,134,MC,11,Wolverhampton Wanderers (ING)
2022,21,3276,MC,13,Shandong Taishan (CSR)
2022,21,3274,MC,17,FC Seoul (CSR)
2022,21,1569,MC,18,Mallorca (ESP)
2022,21,3284,MC,22,Gimcheon Sangmu (CSR)
2022,21,3285,MC,25,SC Freiburg (ALE)
2022,21,3286,MC,26,Jeonbuk Hyundai Motors (CSR)
2022,21,108,DL,9,Jeonbuk Hyundai Motors (CSR)
2022,21,3275,DL,16,Olympiacos (GRE)
2022,22,1797,AR,1,PSG (FRA)
2022,22,3184,AR,18,Herediano (CRC)
2022,22,3185,AR,23,Club Deportivo Lugo
2022,22,129,DF,3,Millonarios (COL)
2022,22,92,DF,4,Herediano (CRC)
2022,22,275,DF,6,Al-Wehda Club (ARA)
2022,22,3178,DF,8,Real Salt Lake (USA)
2022,22,1486,DF,15,Konyaspor (TUR)
2022,22,3179,DF,16,San Carlos
2022,22,226,DF,19,Saprissa (CRC)
2022,22,3181,DF,22,Cincinnati
2022,22,3186,MC,2,Colorado Rapids (USA)
2022,22,1520,MC,5,Liga Deportiva Alajuelense (CRC)
2022,22,3180,MC,9,Sunderland (ING)
2022,22,295,MC,10,Liga Deportiva Alajuelense (CRC)
2022,22,3187,MC,13,Herediano (CRC)
2022,22,3188,MC,14,Saprissa (CRC)
2022,22,128,MC,17,Herediano (CRC)
2022,22,3182,MC,20,Nottingham Forest (ING)
2022,22,3189,MC,21,Herediano (CRC)
2022,22,3190,MC,24,Grecia
2022,22,3191,MC,25,Puntarenas
2022,22,3183,MC,26,Saprissa (CRC)
2022,22,1518,DL,7,Herediano (CRC)
2022,22,3192,DL,11,Liga Deportiva Alajuelense (CRC)
2022,22,274,DL,12,León (MEX)
2022,24,1598,AR,1,Dinamo Zagreb (CRO)
2022,24,3127,AR,12,Atlético Madrid (ESP)
2022,24,3128,AR,23,Osijek
2022,24,3129,DF,2,Bayern Munich (ALE)
2022,24,1581,DF,3,Rangers (ESC)
2022,24,3130,DF,5,Sassuolo (ITA)
2022,24,1525,DF,6,Zenit (RUS)
2022,24,3125,DF,19,VfB Stuttgart (ALE)
2022,24,158,DF,20,RB Leipzig (ALE)
2022,24,250,DF,21,AEK Atenas (GRE)
2022,24,3126,DF,22,Celtic (ESC)
2022,24,3131,DF,24,Dinamo Zagreb (CRO)
2022,24,98,MC,7,Stade Rennais (FRA)
2022,24,1580,MC,8,Chelsea (ING)
2022,24,7,MC,10,Real Madrid CF (ESP)
2022,24,1593,MC,11,Inter (ITA)
2022,24,2795,MC,13,Torino (ITA)
2022,24,2797,MC,15,Atalanta (ITA)
2022,24,3132,MC,25,Red Bull Salzburg (AUI)
2022,24,3133,MC,26,Eintracht Frankfurt (ALE)
2022,24,145,DL,4,Tottenham Hotspur (ING)
2022,24,96,DL,9,TSG 1899 Hoffenheim (ALE)
2022,24,97,DL,14,Hajduk Split (CRO)
2022,24,154,DL,16,Dinamo Zagreb (CRO)
2022,24,3134,DL,17,Osasuna (ESP)
2022,24,160,DL,18,Dinamo Zagreb (CRO)
2022,27,3019,AR,1,OGC Niza (FRA)
2022,27,3027,AR,16,Hertha Berlin (ALE)
2022,27,3028,AR,22,1. FC Union Berlin (ALE)
2022,27,3020,DF,2,Crystal Palace (ING)
2022,27,3029,DF,3,Galatasaray (TUR)
2022,27,1832,DF,4,Milan (ITA)
2022,27,3021,DF,5,Atalanta (ITA)
2022,27,90,DF,6,FC Barcelona (ESP)
2022,27,1477,DF,13,Leeds United (ING)
2022,27,3030,DF,17,Trabzonspor (TUR)
2022,27,3031,DF,18,Brondby IF (DIN)
2022,27,3032,DF,26,Benfica (POR)
2022,27,1478,MC,7,Brentford F.C. (ING)
2022,27,1612,MC,8,Sevilla FC (ESP)
2022,27,190,MC,10,Manchester United (ING)
2022,27,3022,MC,11,Club Brujas KV (BEL)
2022,27,3025,MC,14,Brentford F.C. (ING)
2022,27,3033,MC,15,Brentford F.C. (ING)
2022,27,3023,MC,23,Tottenham Hotspur (ING)
2022,27,1551,MC,24,TSG 1899 Hoffenheim (ALE)
2022,27,3026,MC,25,Eintracht Frankfurt (ALE)
2022,27,3034,DL,9,RCD Español (ESP)
2022,27,3024,DL,12,Sevilla FC (ESP)
2022,27,3035,DL,19,VfL Wolfsburg (ALE)
2022,27,171,DL,20,RB Leipzig (ALE)
2022,27,1511,DL,21,FC Copenhague (DIN)
2022,28,2885,AR,1,Aucas
2022,28,2897,AR,12,Independiente del Valle (ECU)
2022,28,2898,AR,22,Liga de Quito (ECU)
2022,28,2886,DF,2,Santos Laguna (MEX)
2022,28,2887,DF,3,Bayer Leverkusen (ALE)
2022,28,2899,DF,4,San Pablo (BRA)
2022,28,2900,DF,6,Royal Antwerp F.C. (BEL)
2022,28,2888,DF,7,Brighton & Hove Albion (ING)
2022,28,2901,DF,14,Seattle Sounders (USA)
2022,28,2889,DF,17,K.R.C. Genk (BEL)
2022,28,2902,DF,18,Los Angeles FC (USA)
2022,28,2903,DF,25,ES Troyes AC (FRA)
2022,28,2893,MC,5,Los Angeles FC (USA)
2022,28,2904,MC,8,FC Augsburgo (ALE)
2022,28,2905,MC,9,Santos Laguna (MEX)
2022,28,2890,MC,10,Pachuca (MEX)
2022,28,2906,MC,15,León (MEX)
2022,28,2894,MC,16,Brighton & Hove Albion (ING)
2022,28,2891,MC,19,Real Valladolid (ESP)
2022,28,1460,MC,20,Los Angeles FC (USA)
2022,28,2895,MC,21,Talleres de Córdoba (ARG)
2022,28,113,MC,23,Brighton & Hove Albion (ING)
2022,28,2892,DL,11,Cruz Azul (MEX)
2022,28,18,DL,13,Fenerbahce (TUR)
2022,28,2907,DL,24,Newell's Old Boys (ARG)
2022,28,2896,DL,26,Imbabura
2022,35,3169,AR,1,Brighton & Hove Albion (ING)
2022,35,3170,AR,13,Brentford F.C. (ING)
2022,35,3163,AR,23,Athletic Club (ESP)
2022,35,3164,DF,2,Chelsea (ING)
2022,35,3171,DF,3,FC Barcelona (ESP)
2022,35,3172,DF,4,Villarreal (ESP)
2022,35,3167,DF,14,FC Barcelona (ESP)
2022,35,3173,DF,15,Valencia (ESP)
2022,35,46,DF,18,FC Barcelona (ESP)
2022,35,3174,DF,20,Real Madrid CF (ESP)
2022,35,1582,DF,24,Manchester City (ING)
2022,35,37,MC,5,FC Barcelona (ESP)
2022,35,3175,MC,6,Atlético Madrid (ESP)
2022,35,2807,MC,8,Atlético Madrid (ESP)
2022,35,73,MC,9,FC Barcelona (ESP)
2022,35,3165,MC,16,Manchester City (ING)
2022,35,74,MC,19,PSG (FRA)
2022,35,3166,MC,26,FC Barcelona (ESP)
2022,35,34,DL,7,Atlético Madrid (ESP)
2022,35,71,DL,10,Real Madrid CF (ESP)
2022,35,72,DL,11,FC Barcelona (ESP)
2022,35,3168,DL,12,Athletic Club (ESP)
2022,35,3176,DL,17,Villarreal (ESP)
2022,35,70,DL,21,RB Leipzig (ALE)
2022,35,2798,DL,22,PSG (FRA)
2022,35,3177,DL,25,FC Barcelona (ESP)
2022,36,2959,AR,1,Arsenal (ING)
2022,36,2967,AR,12,Luton Town (ING)
2022,36,2968,AR,25,New York City FC (USA)
2022,36,1467,DF,2,Milan (ITA)
2022,36,2960,DF,3,Nashville SC
2022,36,2961,DF,5,Fulham (ING)
2022,36,1470,DF,13,Fulham (ING)
2022,36,2969,DF,15,New York Red Bulls (USA)
2022,36,2970,DF,18,Nashville SC (USA)
2022,36,2971,DF,20,Celtic (ESC)
2022,36,2964,DF,22,Inter de Miami (USA)
2022,36,2972,DF,26,Borussia Mönchengladbach (ALE)
2022,36,1545,MC,4,Leeds United (ING)
2022,36,2962,MC,6,Valencia (ESP)
2022,36,1468,MC,8,Juventus (ITA)
2022,36,2973,MC,14,Celta de Vigo (ESP)
2022,36,2974,MC,17,Seattle Sounders (USA)
2022,36,1471,MC,23,Los Angeles FC (USA)
2022,36,2975,DL,7,Borussia Dortmund (ALE)
2022,36,2976,DL,9,FC Dallas (USA)
2022,36,116,DL,10,Chelsea (ING)
2022,36,2965,DL,11,Leeds United (ING)
2022,36,2966,DL,16,Seattle Sounders (USA)
2022,36,140,DL,19,Antalyaspor (TUR)
2022,36,61,DL,21,Lille OSC (FRA)
2022,36,2963,DL,24,Norwich City (ING)
2022,37,3083,AR,1,Tottenham Hotspur (ING)
2022,37,3087,AR,16,Stade Rennais (FRA)
2022,37,3088,AR,23,Fulham (ING)
2022,37,236,DF,2,Bayern Munich (ALE)
2022,37,3089,DF,3,AS Monaco FC (FRA)
2022,37,246,DF,4,Manchester United (ING)
2022,37,1512,DF,5,FC Barcelona (ESP)
2022,37,3086,DF,13,AS Monaco FC (FRA)
2022,37,3090,DF,17,Arsenal (ING)
2022,37,3084,DF,18,Bayern Munich (ALE)
2022,37,1706,DF,21,Bayern Munich (ALE)
2022,37,156,DF,22,Milan (ITA)
2022,37,3085,DF,24,Liverpool (ING)
2022,37,3091,MC,6,Olympique de Marseille (FRA)
2022,37,155,MC,8,Real Madrid CF (ESP)
2022,37,66,MC,14,Young Boys (SUI)
2022,37,3092,MC,15,Olympique de Marseille (FRA)
2022,37,3093,MC,25,Real Madrid CF (ESP)
2022,37,40,DL,7,Atlético Madrid (ESP)
2022,37,11,DL,9,Milan (ITA)
2022,37,3,DL,10,PSG (FRA)
2022,37,1595,DL,11,FC Barcelona (ESP)
2022,37,157,DL,12,Eintracht Braunschweig (ALE)
2022,37,14,DL,19,Real Madrid CF (ESP)
2022,37,2805,DL,20,Bayern Munich (ALE)
2022,37,1602,DL,26,Borussia Mönchengladbach (ALE)
2022,38,1499,AR,1,Nottingham Forest (ING)
2022,38,2986,AR,12,Leicester City (ING)
2022,38,2987,AR,21,Sheffield United (ING)
2022,38,2988,DF,2,AFC Wimbledon (ING)
2022,38,2977,DF,3,Nottingham Forest (ING)
2022,38,2978,DF,4,Tottenham Hotspur (ING)
2022,38,1469,DF,5,AFC Bournemouth (ING)
2022,38,1498,DF,6,Stade Rennais (FRA)
2022,38,2979,DF,14,Burnley (ING)
2022,38,2980,DF,15,Spezia (ITA)
2022,38,2989,DF,17,Luton Town (ING)
2022,38,2990,DF,24,Swansea City (ING)
2022,38,2991,DF,25,Cardiff City (ING)
2022,38,2992,MC,7,Swansea (GAL)
2022,38,2981,MC,8,Fulham (ING)
2022,38,1544,MC,10,OGC Niza (FRA)
2022,38,2982,MC,16,Portsmouth (ING)
2022,38,2993,MC,18,Swindon Town (ING)
2022,38,2983,MC,22,Huddersfield Town (ING)
2022,38,2994,MC,23,Dundee United (ESC)
2022,38,2995,MC,26,MK Dons
2022,38,2984,DL,9,Nottingham Forest (ING)
2022,38,62,DL,11,Los Angeles FC (USA)
2022,38,2985,DL,13,AFC Bournemouth (ING)
2022,38,2996,DL,19,Cardiff City (ING)
2022,38,1543,DL,20,Fulham (ING)
2022,39,3301,AR,1,FC St. Gallen
2022,39,3308,AR,12,Asante Kotoko (GHA)
2022,39,3309,AR,16,Eupen
2022,39,1536,DF,2,Brighton & Hove Albion (ING)
2022,39,3310,DF,3,Club Brujas KV (BEL)
2022,39,106,DF,4,Southampton (ING)
2022,39,3311,DF,14,AJ Auxerre (FRA)
2022,39,3312,DF,15,Celta de Vigo (ESP)
2022,39,3302,DF,17,Reading FC (ING)
2022,39,1534,DF,18,Leicester City (ING)
2022,39,3303,DF,23,Racing de Estrasburgo (FRA)
2022,39,1493,DF,26,Clermont
2022,39,3304,MC,5,Arsenal (ING)
2022,39,3313,MC,6,KAA Gent (BEL)
2022,39,3314,MC,7,Sporting de Lisboa (POR)
2022,39,3306,MC,8,SC Freiburg (ALE)
2022,39,80,MC,11,Red Star Belgrade (SER)
2022,39,3315,MC,13,Hearts of Oak (GHA)
2022,39,107,MC,20,Ajax (HOL)
2022,39,3305,MC,21,Lens (FRA)
2022,39,1567,MC,22,Stade Rennais (FRA)
2022,39,3316,MC,24,Club Brujas KV (BEL)
2022,39,1782,DL,9,Crystal Palace (ING)
2022,39,77,DL,10,Al-Sadd (CAT)
2022,39,1495,DL,19,Athletic Club (ESP)
2022,39,3307,DL,25,Bristol City (ING)
2022,46,2908,AR,1,Everton (ING)
2022,46,2913,AR,13,Newcastle United (ING)
2022,46,2914,AR,23,Arsenal (ING)
2022,46,1626,DF,2,Manchester City (ING)
2022,46,2909,DF,3,Manchester United (ING)
2022,46,201,DF,5,Manchester City (ING)
2022,46,252,DF,6,Manchester United (ING)
2022,46,255,DF,12,Newcastle United (ING)
2022,46,2813,DF,15,Tottenham Hotspur (ING)
2022,46,2915,DF,16,Everton (ING)
2022,46,2916,DF,18,Liverpool (ING)
2022,46,2917,DF,21,Arsenal (ING)
2022,46,2910,MC,4,West Ham United (ING)
2022,46,143,MC,8,Liverpool (ING)
2022,46,2918,MC,14,Manchester City (ING)
2022,46,2911,MC,19,Chelsea (ING)
2022,46,115,MC,20,Manchester City (ING)
2022,46,53,MC,22,Borussia Dortmund (ALE)
2022,46,2919,MC,25,Leicester City (ING)
2022,46,2920,MC,26,Chelsea (ING)
2022,46,58,DL,7,Manchester City (ING)
2022,46,22,DL,9,Tottenham Hotspur (ING)
2022,46,55,DL,10,Chelsea (ING)
2022,46,57,DL,11,Manchester United (ING)
2022,46,54,DL,17,Arsenal (ING)
2022,46,2912,DL,24,Newcastle United (ING)
2022,50,2921,AR,1,Persepolis (IAN)
2022,50,2930,AR,12,Sepahan F.C. (IAN)
2022,50,2931,AR,22,Ponferradina (ESP)
2022,50,2926,AR,24,Esteghlal (IAN)
2022,50,2922,DF,2,Dinamo Zagreb (CRO)
2022,50,1659,DF,3,AEK Atenas (GRE)
2022,50,2932,DF,4,Al Ahli SC (CAT)
2022,50,2923,DF,5,AEK Atenas (GRE)
2022,50,1463,DF,8,Persepolis (IAN)
2022,50,1547,DF,13,Al Ahli SC (CAT)
2022,50,82,DF,15,Esteghlal (IAN)
2022,50,1546,DF,19,Kayserispor (TUR)
2022,50,83,DF,23,Sepahan F.C. (IAN)
2022,50,1548,DF,25,Esteghlal (IAN)
2022,50,2927,MC,6,Vejle (DIN)
2022,50,1462,MC,7,Feyenoord (HOL)
2022,50,1635,MC,11,Persepolis (IAN)
2022,50,2933,MC,14,Brentford F.C. (ING)
2022,50,2928,MC,16,Persepolis (IAN)
2022,50,2929,MC,17,RSC Charleroi (BEL)
2022,50,2924,MC,18,Kayserispor (TUR)
2022,50,2925,MC,21,Shabab Al Ahli (EMI)
2022,50,56,DL,9,Porto (POR)
2022,50,214,DL,10,Omonia Nicosia
2022,50,1660,DL,20,Bayer Leverkusen (ALE)
2022,55,1630,AR,1,Racing de Estrasburgo (FRA)
2022,55,3151,AR,12,Shimizu S-Pulse (JAP)
2022,55,3157,AR,23,Sint-Truidense (BEL)
2022,55,1519,DF,2,Kawasaki Frontale (JAP)
2022,55,1564,DF,3,Kawasaki Frontale (JAP)
2022,55,1521,DF,4,Borussia Mönchengladbach (ALE)
2022,55,1905,DF,5,FC Tokyo (JAP)
2022,55,3156,DF,16,Arsenal (ING)
2022,55,3152,DF,19,Urawa Reds (JAP)
2022,55,1565,DF,22,Schalke 04 (ALE)
