jugador_id,nombre,nombre_completo,fecha_nacimiento,lugar_nacimiento,altura,apodo,sitio_web,redes_sociales
2204,Dmitri Sennikov,,24-Jun-1976,,"1.83 m / 6' 0""",,,
2205,Tae Young Kim,,08-Nov-1970,,"1.80 m / 5' 10""",,,
2206,Joao Pinto,,19-Ago-1971,,"1.71 m / 5' 7""",,,
2207,Radoslaw Majdan,,10-May-1972,,"1.85 m / 6' 0""",,,
2208,Marek Kozminski,,07-Feb-1971,,"1.78 m / 5' 10""",,,
2209,Cezary Kucharski,,17-Feb-1972,,"1.82 m / 5' 11""",,,
2210,Frank Baumann,,29-Oct-1975,,"1.87 m / 6' 1""",,,
2211,Stig Tofting,,14-Ago-1969,,"1.73 m / 5' 8""",,,
2212,Danny Mills,,18-May-1977,,"1.80 m / 5' 10""",,,
2213,Pape Thiaw,,05-Feb-1981,,"1.83 m / 6' 0""",,,
2214,Manuel Vidrio,,23-Ago-1972,,"1.84 m / 6' 0""",,,
2215,Josh Wolff,,25-Feb-1977,,"1.75 m / 5' 8""",,,
2216,Gregg Berhalter,,01-Ago-1973,,"1.86 m / 6' 1""",,,
2217,Brad Friedel,,18-May-1971,,"1.93 m / 6' 3""",,,
2218,Salvador Carmona,,22-Ago-1975,,"1.76 m / 5' 9""",,,
2219,Ergun Penbe,,17-May-1972,,"1.78 m / 5' 10""",,,
2220,Francesco Coco,,08-Ene-1977,,"1.81 m / 5' 11""",,,
2221,Damiano Tommasi,,17-May-1974,,"1.77 m / 5' 9""",,,
2222,Cristiano Zanetti,,10-Apr-1977,,"1.80 m / 5' 10""",,,
2223,Sebastian Kehl,,13-Feb-1980,,"1.86 m / 6' 1""",,,
2224,Jens Jeremies,,05-Mar-1974,,"1.77 m / 5' 9""",,,
2225,De Pedro,,04-Ago-1973,,"1.80 m / 5' 10""",,,
2226,Min Sung Lee,,23-Jun-1973,,"1.83 m / 6' 0""",,,
2227,Gilberto Silva,,07-Oct-1976,,"1.90 m / 6' 2""",,,
2228,Rustu Recber,,10-May-1973,,"1.86 m / 6' 1""",,,
2229,Darren Jackson,,25-Jul-1966,,,,,
2230,Aldair,,30-Nov-1965,,,,,
2231,Said Chiba,,28-Sep-1970,,,,,
2232,Anton Pfeffer,,17-Ago-1965,,,,,
2233,Samuel Ipoua,,01-Mar-1973,,,,,
2234,Angelo Di Livio,,26-Jul-1966,,"1.73 m / 5' 8""",,,
2235,Nelson Parraguez,,05-Apr-1971,,,,,
2236,Clarence Acuña,,08-Feb-1975,,,,,
2237,Francisco Rojas,,22-Jul-1974,,,,,
2238,Khaled Al Muwallid,,23-Nov-1971,,,,,
2239,Morten Wieghorst,,25-Feb-1971,,,,,
2240,Willem Jackson,,26-Mar-1972,,,,,
2241,Didier Deschamps,,15-Oct-1968,,"1.74 m / 5' 8""",,,
2242,Anatoli Nankov,,15-Jul-1969,,,,,
2243,Trifon Ivanov,,27-Jul-1965,,,,,
2244,Lorenzo Staelens,,30-Apr-1964,,,,,
2245,Eric Deflandre,,02-Ago-1973,,"1.79 m / 5' 10""",,,
2246,Jaime Ordiales,,23-Dic-1962,,,,,
2247,Guillermo Amor,,04-Dic-1967,,,,,
2248,Miguel Angel Nadal,,28-Jul-1966,,"1.87 m / 6' 1""",,,
2249,Uche Okechukwu,,27-Sep-1967,,,,,
2250,Ivan Campo,,21-Feb-1974,,,,,
2251,Zvonimir Soldo,,02-Nov-1967,,"1.89 m / 6' 2""",,,
2252,Deon Burton,,25-Oct-1976,,,,,
2253,Zeljko Petrovic,,13-Nov-1965,,,,,
2254,Masami Ihara,,18-Sep-1967,,,,,
2255,Eisuke Nakanishi,,23-Jun-1973,,,,,
2256,Takashi Hirano,,15-Jul-1974,,,,,
2257,Joerg Heinrich,,06-Dic-1969,,,,,
2258,Jose Santa,,12-Sep-1970,,,,,
2259,Iulian Filipescu,,29-Mar-1974,,,,,
2260,Dorinel Munteanu,,25-Jun-1968,,,,,
2261,Clayton,,21-Mar-1974,,"1.80 m / 5' 10""",,,
2262,Imed Ben Younes,,16-Jun-1974,,,,,
2263,Gordon Durie,,06-Dic-1965,,,,,
2264,Henning Berg,,01-Sep-1969,,,,,
2265,Junior Baiano,,14-Mar-1970,,,,,
2266,Moises Villarroel,,12-Feb-1976,,,,,
2267,Peter Schoettel,,26-Mar-1967,,,,,
2268,Fabian Estay,,05-Oct-1968,,,,,
2269,Ivan Zamorano,,18-Ene-1967,,,,,
2270,Alessandro Costacurta,,24-Apr-1966,,,,,
2271,Didier Angibeaud,,08-Oct-1974,,,,,
2272,Mohammed Al Jahani,,28-Sep-1974,,"1.77 m / 5' 9""",,,
2273,Mohammed Al Khlaiwi,,21-Ago-1971,,,,,
2274,Michael Schjonberg,,19-Ene-1967,,,,,
2275,David Nyathi,,22-Mar-1969,,,,,
2276,Jes Hogh,,07-May-1966,,,,,
2277,Peter Schmeichel,,18-Nov-1963,,,,,
2278,Alfred Phiri,,22-Jun-1974,,,,,
2279,Miklos Molnar,,10-Apr-1970,,,,,
2280,Ilian Iliev,,02-Jul-1968,,,,,
2281,Jay Jay Okocha,,14-Ago-1973,,"1.75 m / 5' 8""",,,
2282,Radostin Kishishev,,30-Jul-1974,,,,,
2283,Sergi,,28-Dic-1971,,"1.74 m / 5' 8""",,,
2284,Yong Soo Choi,,10-Sep-1973,,"1.84 m / 6' 0""",,,
2285,Jong Soo Ko,,30-Oct-1978,,,,,
2286,Pavel Pardo,,26-Jul-1976,,"1.74 m / 5' 8""",,,
2287,Ramon Ramirez,,05-Dic-1969,,,,,
2288,Gordan Vidovic,,23-Jun-1968,,,,,
2289,Hiroshi Nanami,,28-Nov-1972,,"1.77 m / 5' 9""",,,
2290,Yutaka Akita,,06-Ago-1970,,"1.80 m / 5' 10""",,,
2291,Darryl Powell,,15-Nov-1971,,,,,
2292,Peter Cargill,,02-Mar-1964,,,,,
2293,Mehrdad Minavand,,30-Nov-1975,,,,,
2294,David Regis,,02-Dic-1968,,"1.80 m / 5' 10""",,,
2295,Javad Zarincheh,,23-Jul-1966,,,,,
2296,Gheorghe Popescu,,09-Oct-1967,,,,,
2297,Liviu Ciobotariu,,26-Mar-1971,,,,,
2298,Wolfgang Feiersinger,,30-Ene-1965,,,,,
2299,Paolo Maldini,,26-Jun-1968,,"1.86 m / 6' 1""",,,
2300,Hannes Reinmayr,,23-Ago-1969,,,,,
2301,Kevin Gallacher,,23-Nov-1966,,,,,
2302,Youssef Chippo,,10-May-1973,,"1.74 m / 5' 8""",,,
2303,Oyvind Leonhardsen,,17-Ago-1970,,,,,
2304,Miguel Ramirez,,11-Jun-1970,,,,,
2305,Aguilera,,22-May-1969,,,,,
2306,Luboslav Penev,,31-Ago-1966,,,,,
2307,Julen Guerrero,,07-Ene-1974,,,,,
2308,Georgi Bachev,,18-Apr-1977,,,,,
2309,Bernard Diomede,,23-Ene-1974,,"1.70 m / 5' 6""",,,
2310,Soren Colding,,02-Sep-1972,,,,,
2311,Augustine Eguavoen,,19-Ago-1965,,,,,
2312,Ben Iroha,,29-Nov-1969,,,,,
2313,Khamis Al Dossari,,08-Sep-1973,,"1.78 m / 5' 10""",,,
2314,Vital Borkelmans,,01-Jun-1963,,,,,
2315,Lim Saeng Lee,,18-Nov-1971,,"1.82 m / 5' 11""",,,
2316,Byung Ji Kim,,08-Apr-1970,,"1.84 m / 6' 0""",,,
2317,German Villa,,02-Apr-1973,,"1.71 m / 5' 7""",,,
2318,Jaap Stam,,17-Jul-1972,,,,,
2319,Arthur Numan,,14-Dic-1969,,,,,
2320,Thomas Haessler,,30-May-1966,,,,,
2321,Ali Daei,,21-Mar-1969,,"1.92 m / 6' 3""",,,
2322,Perica Ognjenovic,,24-Feb-1977,,,,,
2323,Zoubeir Beya,,15-May-1971,,"1.78 m / 5' 10""",,,
2324,Mauricio Serna,,22-Ene-1968,,,,,
2325,Victor Aristizabal,,09-Dic-1971,,"1.76 m / 5' 9""",,,
2326,Jorge Bermudez,,18-Jun-1971,,,,,
2327,Motohiro Yamaguchi,,29-Ene-1969,,,,,
2328,Stephen Malcolm,,02-May-1970,,,,,
2329,Christopher Dawes,,31-May-1974,,,,,
2330,Slaven Bilic,,11-Sep-1968,,,,,
2331,Zvonimir Boban,,08-Oct-1968,,,,,
2332,Nelson Vivas,,18-Oct-1969,,"1.66 m / 5' 5""",,,
2333,Ronald Fuentes,,22-Jun-1969,,,,,
2334,Leonardo,,05-Sep-1969,,,,,
2335,Nelson Tapia,,22-Sep-1966,,,,,
2336,Francesco Moriero,,31-Mar-1969,,,,,
2337,Erik Mykland,,21-Jul-1971,,,,,
2338,Jose Luis Chilavert,,27-Jul-1965,,"1.94 m / 6' 4""",,,
2339,Julio Cesar Enciso,,05-Ago-1974,,"1.74 m / 5' 8""",,,
2340,Aristides Rojas,,12-Ago-1968,,,,,
2341,Markus Babbel,,08-Sep-1972,,"1.88 m / 6' 2""",,,
2342,Duilio Davino,,21-Mar-1976,,"1.79 m / 5' 10""",,,
2343,Michael Tarnat,,27-Oct-1969,,,,,
2344,Zoran Mirkovic,,21-Sep-1971,,,,,
2345,Goran Djorovic,,11-Nov-1971,,,,,
2346,David Seaman,,19-Sep-1963,,"1.91 m / 6' 3""",,,
2347,Paul Ince,,21-Oct-1967,,,,,
2348,Juan Veron,,09-Mar-1975,,"1.86 m / 6' 1""",,,
2349,Carlos Roa,,15-Ago-1969,,,,,
2350,Giuseppe Bergomi,,22-Dic-1963,,,,,
2351,Stephane Guivarch,,06-Sep-1970,,"1.85 m / 6' 0""",,,
2352,Christian Woerns,,10-May-1972,,"1.84 m / 6' 0""",,,
2353,Roberto Sensini,,12-Oct-1966,,"1.78 m / 5' 10""",,,
2354,Ze Carlos Ii,,14-Nov-1967,,,,,
2355,Michael Reiziger,,03-May-1973,,,,,
2356,Clarence Seedorf,,01-Apr-1976,,"1.76 m / 5' 9""",,,
2357,Aljosa Asanovic,,14-Dic-1965,,,,,
2358,Krunoslav Jurcic,,26-Nov-1969,,,,,
2359,Igor Stimac,,06-Sep-1967,,"1.87 m / 6' 1""",,,
2360,Marcel Desailly,,07-Sep-1968,,"1.84 m / 6' 0""",,,
2361,Christian Karembeu,,03-Dic-1970,,"1.78 m / 5' 10""",,,
2362,Juergen Kohler,,06-Oct-1965,,,,,
2363,Vladimir Soria,,15-Jul-1964,,,,,
2364,Julio Baldivieso,,02-Dic-1971,,,,,
2365,Carlos Borja,,25-Dic-1956,,,,,
2366,Marco Antonio Etcheverry,,26-Sep-1970,,,,,
2367,Gustavo Quinteros,,15-Feb-1965,,,,,
2368,Joo Sung Kim,,17-Ene-1966,,,,,
2369,Young Il Choi,,25-Apr-1966,,,,,
2370,Dominique Herr,,25-Oct-1965,,,,,
2371,Nestor Subiat,,23-Apr-1966,,,,,
2372,John Harkes,,08-Mar-1967,,,,,
2373,Terry Phelan,,16-Mar-1967,,,,,
2374,Tommy Coyne,,14-Nov-1962,,,,,
2375,Denis Irwin,,31-Oct-1965,,,,,
2376,Luis Herrera,,12-Jun-1962,,,,,
2377,Leonel Alvarez,,30-Jul-1965,,,,,
2378,Noureddine Naybet,,10-Feb-1970,,,,,
2379,Rachid Daoudi,,21-Feb-1966,,,,,
2380,Josip Weber,,16-Nov-1964,,,,,
2381,Rachid Azzouzi,,10-Ene-1971,,,,,
2382,Alf Haland,,23-Nov-1972,,,,,
2383,Claudio Suarez,,17-Dic-1968,,"1.81 m / 5' 11""",,,
2384,Emile Mbouh,,30-May-1966,,,,,
2385,Yuri Nikiforov,,16-Sep-1970,,"1.88 m / 6' 2""",,,
2386,Dmitri Khlestov,,21-Ene-1971,,"1.77 m / 5' 9""",,,
2387,Dmitri Kuznetsov,,28-Ago-1965,,,,,
2388,Abdullah Al Dosari,,01-Nov-1969,,,,,
2389,Mohamed Abdeljawad,,28-Nov-1962,,,,,
2390,Ulrich Van Gobbel,,16-Ene-1971,,,,,
2391,Frank De Boer,,15-May-1970,,,,,
2392,Giotis Tsalouchidis,,30-Mar-1963,,,,,
2393,Fernando Caceres,,07-Feb-1969,,,,,
2394,Stelios Manolas,,13-Jul-1961,,,,,
2395,Abelardo,,19-Apr-1970,,"1.80 m / 5' 11""",,,
2396,Stefan Effenberg,,02-Ago-1968,,,,,
2397,Gheorghe Mihali,,09-Dic-1965,,,,,
2398,Ioan Lupescu,,09-Dic-1968,,,,,
2399,Miodrag Belodedici,,20-May-1964,,,,,
2400,Ion Vladoiu,,05-Nov-1968,,,,,
2401,Anthony De Avila,,21-Dic-1962,,,,,
2402,Alexi Lalas,,01-Jun-1970,,,,,
2403,Gianluca Pagliuca,,18-Dic-1966,,,,,
2404,Stig Bjornebye,,11-Dic-1969,,,,,
2405,Pierluigi Casiraghi,,04-Mar-1969,,,,,
2406,Luis Cristaldo,,31-Ago-1969,,,,,
2407,Miguel Angel Rimba,,01-Nov-1967,,,,,
2408,Jeong Woon Ko,,27-Jun-1966,,,,,
2409,Hong Gi Shin,,04-May-1968,,,,,
2410,Jung Bae Park,,19-Feb-1967,,,,,
2411,Joaquin Del Olmo,,20-Apr-1969,,"1.73 m / 5' 8""",,,
2412,Stephen Tataw,,31-Mar-1963,,,,,
2413,Mauro Silva,,12-Ene-1968,,"1.80 m / 5' 10""",,,
2414,Sergei Gorlukovich,,18-Nov-1961,,,,,
2415,Dmitri Kharin,,16-Ago-1968,,,,,
2416,Stefan Schwarz,,18-Apr-1969,,,,,
2417,Jan Wouters,,17-Jul-1960,,,,,
2418,Rob Witschge,,22-Ago-1966,,,,,
2419,Frank Rijkaard,,30-Sep-1962,,,,,
2420,Abdelkarim El Hadrioui,,06-Mar-1972,,,,,
2421,Talal Jebrin,,25-Sep-1973,,,,,
2422,Mohammed Al Deayea,,02-Ago-1972,,"1.88 m / 6' 2""",,,
2423,Michael Emenalo,,14-Jul-1965,,,,,
2424,Alexis Alexoudis,,20-Jun-1972,,,,,
2425,Petar Houbchev,,26-Feb-1964,,,,,
2426,Zlatko Yankov,,07-Jun-1966,,,,,
2427,Minas Hantzidis,,04-Jul-1966,,,,,
2428,Tassos Mitropoulos,,23-Ago-1957,,,,,
2429,Vaios Karagiannis,,25-Jun-1968,,,,,
2430,Fernando Clavijo,,23-Ene-1956,,,,,
2431,Albert Ferrer,,06-Jun-1970,,,,,
2432,Roy Keane,,10-Ago-1971,,"1.79 m / 5' 10""",,,
2433,Goran Sorloth,,16-Jul-1962,,,,,
2434,Erland Johnsen,,05-Apr-1967,,,,,
2435,Gary Kelly,,09-Jul-1974,,"1.73 m / 5' 8""",,,
2436,Demetrio Albertini,,23-Ago-1971,,"1.80 m / 5' 10""",,,
2437,Andre Kana-Biyik,,01-Sep-1965,,,,,
2438,Jacques Songoo,,17-Mar-1964,,"1.82 m / 5' 11""",,,
2439,Taher El Khalej,,16-Jun-1968,,,,,
2440,Abdelmajid Bouyboud,,24-Oct-1966,,,,,
2441,Hababi El Arbi,,12-Ago-1967,,,,,
2442,Mohamed Samadi,,21-Mar-1970,,,,,
2443,Stan Valckx,,20-Oct-1963,,,,,
2444,Ahmed Madani,,06-Ene-1970,,,,,
2445,Hamza Falatah,,08-Oct-1972,,"1.78 m / 5' 10""",,,
2446,Rudi Smidts,,12-Ago-1963,,,,,
2447,Giannis Kalitzakis,,10-Feb-1966,,,,,
2448,Stephen Keshi,,23-Ene-1962,,,,,
2449,Leonardo Rodriguez,,27-Ago-1966,,,,,
2450,Tsanko Tsvetanov,,06-Ene-1970,,,,,
2451,Krassimir Balakov,,29-Mar-1966,,,,,
2452,Thomas Helmer,,21-Apr-1965,,,,,
2453,Martin Wagner,,24-Feb-1968,,,,,
2454,Jose Camarasa,,27-Sep-1967,,,,,
2455,Marc Hottiger,,07-Nov-1967,,,,,
2456,Juerg Studer,,08-Sep-1966,,,,,
2457,Marco Pascolo,,09-May-1966,,,,,
2458,Jorge Otero,,28-Ene-1969,,,,,
2459,Jonas Thern,,20-Mar-1967,,,,,
2460,Roland Nilsson,,27-Nov-1963,,,,,
2461,Fernando Redondo,,06-Jun-1969,,,,,
2462,Tibor Selymes,,14-May-1970,,,,,
2463,Mazinho,,08-Apr-1966,,,,,
2464,Jorginho,,17-Ago-1964,,,,,
2465,Tab Ramos,,21-Sep-1966,,,,,
2466,Thomas Dooley,,12-May-1961,,,,,
2467,Chidi Nwanu,,01-Ene-1967,,,,,
2468,Giuseppe Signori,,17-Feb-1968,,,,,
2469,Gianfranco Zola,,05-Jul-1966,,,,,
2470,Emil Kremenliev,,13-Ago-1969,,,,,
2471,Ilian Kiryakov,,04-Ago-1967,,,,,
2472,Ivaylo Yordanov,,22-Apr-1968,,,,,
2473,Dunga,,31-Oct-1963,,,,,
2474,Borislav Mikhailov,,12-Feb-1963,,,,,
2475,Klas Ingesson,,20-Ago-1968,,,,,
2476,Nica Panduru,,11-Jul-1970,,,,,
2477,Zinho,,17-Jun-1967,,,,,
2478,Luigi Apolloni,,02-May-1967,,,,,
2479,Benjamin Massing,,20-Jun-1962,,,,,
2480,Victor Ndip,,18-Ago-1967,,,,,
2481,Vagiz Khidiyatullin,,03-Mar-1959,,,,,
2482,Eissa Meer,,16-Jul-1967,,,,,
2483,Yousuf Hussain,,08-Jul-1965,,,,,
2484,Ibrahim Meer,,16-Jul-1967,,,,,
2485,Tony Meola,,21-Feb-1969,,"1.85 m / 6' 0""",,,
2486,Steve Trittschuh,,24-Apr-1965,,,,,
2487,Miroslav Kadlec,,22-Jun-1964,,,,,
2488,Mozer,,19-Sep-1960,,,,,
2489,Joakim Nilsson,,31-Mar-1966,,,,,
2490,Steve Mcmahon,,20-Ago-1961,,,,,
2491,Ahmed Ramzy,,25-Oct-1965,,,,,
2492,Jose Perdomo,,05-Ene-1965,,,,,
2493,Manuel Jimenez,,26-Ene-1964,,,,,
2494,Francisco Villaroya,,06-Ago-1966,,,,,
2495,Vladimir Bessonov,,05-Mar-1958,,,,,
2496,Jose Serrizuela,,10-Jun-1962,,,,,
2497,Jimmy Banks,,02-Sep-1964,,,,,
2498,Riccardo Ferri,,20-Ago-1963,,,,,
2499,Jules Denis Onana,,12-Jun-1964,,,,,
2500,Michael Klein,,10-Oct-1959,,,,,
2501,Thomas Nkono,,20-Jul-1956,,,,,
2502,Robert Pecl,,15-Nov-1965,,,,,
2503,Lubomir Moravcik,,22-Jun-1965,,,,,
2504,Manfred Zsak,,22-Dic-1964,,,,,
2505,Hussain Ghuloum,,24-Sep-1969,,,,,
2506,Claudio Jara,,06-May-1959,,,,,
2507,Roger Gomez,,07-Feb-1965,,,,,
2508,David Mcpherson,,28-Ene-1964,,,,,
2509,Chris Morris,,24-Dic-1963,,,,,
2510,Ahmed Shoubeir,,28-Sep-1961,,,,,
2511,Eric Gerets,,18-May-1954,,,,,
2512,Ruben Sosa,,25-Apr-1966,,,,,
2513,Hae Won Chung,,01-Jul-1959,,,,,
2514,Deok Yeo Yoon,,25-Mar-1961,,,,,
2515,Sergio Batista,,09-Nov-1962,,,,,
2516,Gabriel Gomez,,08-Dic-1959,,,,,
2517,Thomas Berthold,,12-Nov-1964,,,,,
2518,Dragoljub Brnovic,,02-Nov-1963,,,,,
2519,Khaleel Ghanim,,12-Nov-1964,,,,,
2520,Refik Sabanadzovic,,02-Ago-1965,,,,,
2521,Jozef Chovanec,,07-Mar-1960,,,,,
2522,Nicola Berti,,14-Apr-1967,,,,,
2523,Andreas Reisinger,,14-Oct-1963,,,,,
2524,Michael Windischmann,,06-Dic-1965,,,,,
2525,Klaus Lindenberger,,28-May-1957,,,,,
2526,Gerald Glatzmayer,,13-Dic-1968,,,,,
2527,Peter Artner,,20-May-1966,,,,,
2528,Murdo Mcleod,,24-Sep-1958,,,,,
2529,Hector Marchena,,04-Ene-1965,,,,,
2530,Heung Sil Lee,,10-Jul-1961,,,,,
2531,Santiago Ostolaza,,10-Jul-1962,,,,,
2532,Jose Herrera,,17-Jun-1965,,,,,
2533,Kang Hee Choi,,12-Apr-1959,,,,,
2534,Ibrahim Hassan,,10-Ago-1966,,,,,
2535,Luis Carlos Perea,,29-Dic-1963,,,,,
2536,Jan Kocian,,13-Mar-1958,,,,,
2537,Frantisek Straka,,28-May-1958,,,,,
2538,Ricardo Giusti,,11-Dic-1956,,,,,
2539,Ricardo Rocha,,11-Sep-1962,,,,,
2540,Mauro Galvao,,19-Dic-1961,,,,,
2541,Ricardo Gomes,,13-Dic-1964,,,,,
2542,Sergio Goycochea,,17-Oct-1963,,,,,
2543,Marco Van Basten,,31-Oct-1964,,,,,
2544,Paul Mcgrath,,04-Dic-1959,,,,,
2545,Danut Lupu,,27-Feb-1967,,,,,
2546,Jose Pintos,,25-Mar-1964,,,,,
2547,Fernando Alvez,,04-Sep-1959,,,,,
2548,Nelson Gutierrez,,13-Apr-1962,,,,,
2549,Srecko Katanec,,16-Jul-1963,,,,,
2550,Zlatko Vujovic,,26-Ago-1958,,,,,
2551,Zoran Vulic,,04-Oct-1961,,,,,
2552,Chendo,,12-Oct-1961,,,,,
2553,Paul Gascoigne,,27-May-1967,,,,,
2554,Julio Olarticoechea,,18-Oct-1958,,,,,
2555,Juan Simon,,02-Mar-1960,,,,,
2556,Luigi De Agostini,,07-Apr-1961,,,,,
2557,Kevin Moran,,29-Apr-1956,,,,,
2558,Ivo Knoflicek,,23-Feb-1962,,,,,
2559,Stuart Pearce,,24-Apr-1962,,,,,
2560,Paul Parker,,04-Apr-1964,,,,,
2561,Gustavo Dezotti,,14-Feb-1964,,,,,
2562,Aleksandar Markov,,17-Ago-1961,,,,,
2563,Julio Alberto,,07-Oct-1958,,,,,
2564,Mohamed Timoumi,,15-Ene-1960,,,,,
2565,Franky Van Der Elst,,30-Apr-1961,,,,,
2566,Carlos Munoz,,08-Sep-1962,,,,,
2567,Terry Fenwick,,17-Nov-1959,,,,,
2568,Terry Butcher,,28-Dic-1958,,,,,
2569,Pacheco,,22-Jul-1958,,,,,
2570,Faouzi Mansouri,,17-Ene-1956,,,,,
2571,Nigel Worthington,,04-Nov-1961,,,,,
2572,Sam Mcilroy,,02-Ago-1954,,,,,
2573,Klaus Berggreen,,03-Feb-1958,,,,,
2574,Victor Diogo,,09-Apr-1958,,,,,
2575,Mario Saralegui,,24-Apr-1959,,,,,
2576,Shaker Samir,,28-Feb-1958,,,,,
2577,Vladimiro Schettina,,08-Oct-1955,,,,,
2578,Zhivko Gospodinov,,06-Sep-1957,,,,,
2579,Young Jeung Cho,,18-Ago-1954,,,,,
2580,Oscar Garre,,09-Dic-1956,,,,,
2581,Mike Sweeney,,25-Dic-1959,,,,,
2582,Bob Lenarduzzi,,01-May-1955,,,,,
2583,Ray Wilkins,,14-Sep-1956,,,,,
2584,Labid Khalifa,,01-Ene-1955,,,,,
2585,Mark Hateley,,07-Nov-1961,,,,,
2586,Alfredo Mendoza,,31-Dic-1963,,,,,
2587,Mario Trejo,,18-Sep-1961,,,,,
2588,Roman Wojcicki,,08-Ene-1958,,,,,
2589,Dariusz Dziekanowski,,30-Sep-1962,,,,,
2590,Victor,,21-Ene-1983,,"1.93 m / 6' 3""",,,
2591,Bassel Gorgis,,06-Sep-1961,,,,,
2592,Hammoudi Raad,,20-Apr-1958,,,,,
2593,Shaker Nadhum,,13-Apr-1958,,,,,
2594,Mohamed Haris,,03-Mar-1958,,,,,
2595,Hashem Natik,,15-Ene-1960,,,,,
2596,Eamonn Bannon,,18-Apr-1958,,,,,
2597,Maurice Malpas,,03-Ago-1962,,,,,
2598,Ivan Nielsen,,09-Oct-1956,,,,,
2599,Miguel Bossio,,10-Feb-1960,,,,,
2600,Jorge Da Silva,,11-Dic-1961,,,,,
2601,William Ayache,,10-Ene-1961,,,,,
2602,Salvatore Bagni,,25-Sep-1956,,,,,
2603,Kyung Hoon Park,,19-Ene-1961,,,,,
2604,Gaetano Scirea,,25-May-1953,,,,,
2605,Pietro Vierchowod,,06-Apr-1959,,,,,
2606,Jose Cuciuffo,,01-Feb-1961,,,,,
2607,Gomes,,15-Feb-1981,,"1.91 m / 6' 3""",,,
2608,Saddam Karim,,26-May-1960,,,,,
2609,Khalil Mohamed,,06-Sep-1958,,,,,
2610,Mal Donaghy,,13-Sep-1957,,,,,
2611,Frank Arnesen,,30-Sep-1956,,,,,
2612,Norbert Eder,,07-Nov-1955,,,,,
2613,Ditmar Jakobs,,28-Ago-1953,,,,,
2614,Jose Batista,,06-Mar-1962,,,,,
2615,Wilmar Cabrera,,31-Jul-1959,,,,,
2616,Stephen Nicol,,11-Dic-1961,,,,,
2617,Michel Renquin,,03-Nov-1955,,,,,
2618,Nikolai Arabov,,14-Nov-1953,,,,,
2619,Eduardo Acevedo,,25-Sep-1959,,,,,
2620,Sergio Santin,,06-Ago-1956,,,,,
2621,Nery Pumpido,,30-Jul-1957,,,,,
2622,Abdelmajid Lamriss,,12-Feb-1959,,,,,
2623,Fernando De Napoli,,15-Mar-1964,,,,,
2624,Antonio Di Gennaro,,05-Oct-1958,,,,,
2625,Henrik Andersen,,07-May-1965,,,,,
2626,Jose Antonio Camacho,,08-Jun-1955,,,,,
2627,Alvin Martin,,29-Jul-1958,,,,,
2628,Steve Hodge,,25-Oct-1962,,,,,
2629,Javier Aguirre,,01-Dic-1958,,,,,
2630,Karl-Heinz Foerster,,25-Jul-1958,,,,,
2631,Carlos De Los Cobos,,10-Dic-1958,,,,,
2632,Tomas,,09-Ago-1960,,,,,
2633,Felix Magath,,26-Jul-1953,,,,,
2634,Jean-Marie Pfaff,,04-Dic-1953,,,,,
2635,Hans-Peter Briegel,,11-Oct-1955,,,,,
2636,Hector Enrique,,26-Apr-1962,,,,,
2637,Luc Millecamps,,10-Sep-1951,,,,,
2638,Giampiero Marini,,25-Feb-1951,,,,,
2639,Josef Degeorgi,,19-Ene-1960,,,,,
2640,Lizardo Garrido,,25-Ago-1957,,,,,
2641,Roland Hattenberger,,07-Dic-1948,,,,,
2642,Jaime Duarte,,27-Feb-1955,,,,,
2643,Andrzej Palasz,,22-Jul-1960,,,,,
2644,Ibrahim Aoudou,,23-Ago-1955,,,,,
2645,Francisco Osorto,,20-Mar-1957,,,,,
2646,Ramon Fagoaga,,12-Ene-1952,,,,,
2647,Nenad Stojkovic,,26-May-1956,,,,,
2648,Edhem Sljivo,,16-Mar-1950,,,,,
2649,Rafael Gordillo,,24-Feb-1957,,,,,
2650,Pavel Chaloupka,,04-May-1959,,,,,
2651,Rodolfo Dubo,,11-Sep-1953,,,,,
2652,Miguel Gamboa,,21-Jun-1951,,,,,
2653,Abdulaziz Al Anbari,,03-Ene-1954,,,,,
2654,Fathi Matar,,23-May-1955,,,,,
2655,Walter Meeuws,,11-Jul-1951,,,,,
2656,Rene Ndjeya,,09-Oct-1953,,,,,
2657,Giancarlo Antognoni,,01-Apr-1954,,,,,
2658,Jorge Olguin,,17-May-1952,,,,,
2659,Americo Gallego,,25-Apr-1955,,,,,
2660,Carlos Recinos,,30-Jun-1950,,,,,
2661,Zlatko Krmpotic,,07-Ago-1958,,,,,
2662,Ramon Maradiaga,,30-Oct-1954,,,,,
2663,Gilberto Yearwood,,15-Mar-1956,,,,,
2664,Ladislav Vizek,,22-Ene-1955,,,,,
2665,Naim Fajah,,01-Oct-1957,,,,,
2666,Uli Stielike,,15-Nov-1954,,,,,
2667,Claudio Gentile,,27-Sep-1953,,,,,
2668,Andy Pichler,,04-Oct-1955,,,,,
2669,Waldir Peres,,02-Ene-1951,,,,,
2670,Jose Alexanko,,19-Sep-1956,,,,,
2671,Jose Sanchez,,08-Oct-1956,,,,,
2672,Sergei Borovski,,29-Ene-1956,,,,,
2673,Gabriele Oriali,,25-Nov-1952,,,,,
2674,Bernd Foerster,,03-May-1956,,,,,
2675,Wladyslaw Zmuda,,06-Jun-1954,,,,,
2676,Fulvio Collovati,,09-May-1957,,,,,
