anio,seleccion,seleccion_slug,jugador,jugador_slug,posicion,camiseta,fecha_nacimiento,altura,club,rol
1970,URSS,urss,Vladimir Kaplichni,vladimir_kaplichni,DF,5,26-Feb-1944,,26-Feb-1944,jugador
1970,URSS,urss,Evgeni Lovchev,evgeni_lovchev,DF,6,29-Ene-1949,,29-Ene-1949,jugador
1970,URSS,urss,Gennadi Logofet,gennadi_logofet,DF,7,15-Apr-1942,,15-Apr-1942,jugador
1970,URSS,urss,Murtaz Khurtsilava,murtaz_khurtsilava,DF,8,05-Ene-1943,,05-Ene-1943,jugador
1970,URSS,urss,Albert Shesternyov,albert_shesternyov,DF,9,20-Jun-1941,,20-Jun-1941,jugador
1970,URSS,urss,Valeri Zikov,valeri_zikov,DF,10,24-Feb-1944,,24-Feb-1944,jugador
1970,URSS,urss,Kakhi Asatiani,kakhi_asatiani,MC,11,01-Ene-1947,,01-Ene-1947,jugador
1970,URSS,urss,Nicolai Kiselyov,nicolai_kiselyov,MC,12,29-Ene-1946,,29-Ene-1946,jugador
1970,URSS,urss,Vladimir Muntyan,vladimir_muntyan,MC,14,14-Sep-1946,,14-Sep-1946,jugador
1970,URSS,urss,Viktor Serebryanikov,viktor_serebryanikov,MC,15,29-Mar-1940,,29-Mar-1940,jugador
1970,URSS,urss,Anatoly Bishovets,anatoly_bishovets,DL,16,23-Apr-1946,,23-Apr-1946,jugador
1970,URSS,urss,Gennadi Yevryuzhikhin,gennadi_yevryuzhikhin,DL,17,04-Feb-1944,,04-Feb-1944,jugador
1970,URSS,urss,Slava Metreveli,slava_metreveli,DL,18,30-May-1936,,30-May-1936,jugador
1970,URSS,urss,Givili Nodiya,givili_nodiya,DL,19,02-Ene-1948,,02-Ene-1948,jugador
1970,URSS,urss,Anatoli Puzach,anatoli_puzach,DL,20,03-Jun-1941,,03-Jun-1941,jugador
1970,URSS,urss,Vitali Khmelnitski,vitali_khmelnitski,DL,21,12-Jun-1943,,12-Jun-1943,jugador
1970,URSS,urss,Valeriy Porkuyan,valeriy_porkuyan,DL,22,04-Oct-1944,,04-Oct-1944,jugador
1970,URSS,urss,Gavril Kachalin,,DT,,,,,entrenador
1966,Brasil,brasil,Gilmar,gilmar,AR,1,22-Ago-1930,,22-Ago-1930,jugador
1966,Brasil,brasil,Manga,manga,AR,12,26-Apr-1937,,26-Apr-1937,jugador
1966,Brasil,brasil,Djalma Santos,djalma_santos,DF,2,27-Feb-1929,,27-Feb-1929,jugador
1966,Brasil,brasil,Fidelis,fidelis,DF,3,13-Mar-1944,,13-Mar-1944,jugador
1966,Brasil,brasil,Bellini,bellini,DF,4,07-Jun-1930,,07-Jun-1930,jugador
1966,Brasil,brasil,Brito,brito,DF,5,09-Ago-1939,,09-Ago-1939,jugador
1966,Brasil,brasil,Altair,altair,DF,6,22-Ene-1938,,22-Ene-1938,jugador
1966,Brasil,brasil,Orlando,orlando,DF,7,20-Sep-1935,,20-Sep-1935,jugador
1966,Brasil,brasil,Paulo Henrique,paulo_henrique,DF,8,05-Ene-1943,,05-Ene-1943,jugador
1966,Brasil,brasil,Rildo,rildo,DF,9,23-Ene-1942,,23-Ene-1942,jugador
1966,Brasil,brasil,Gerson,gerson,MC,11,11-Ene-1941,,11-Ene-1941,jugador
1966,Brasil,brasil,Denilson,denilson,MC,13,28-Mar-1943,,28-Mar-1943,jugador
1966,Brasil,brasil,Lima,lima,MC,14,18-Ene-1942,,18-Ene-1942,jugador
1966,Brasil,brasil,Zito,zito,MC,15,08-Ago-1932,,08-Ago-1932,jugador
1966,Brasil,brasil,Tostao,tostao,MC,20,25-Ene-1947,,25-Ene-1947,jugador
1966,Brasil,brasil,Pelé,pele,DL,10,23-Oct-1940,"1.73 m / 5' 8""","23-Oct-1940 1.73 m / 5' 8""",jugador
1966,Brasil,brasil,Garrincha,garrincha,DL,16,28-Oct-1933,"1.69 m / 5' 7""","28-Oct-1933 1.69 m / 5' 7""",jugador
1966,Brasil,brasil,Jairzinho,jairzinho,DL,17,25-Dic-1944,,25-Dic-1944,jugador
1966,Brasil,brasil,Alcindo,alcindo,DL,18,16-Dic-1945,,16-Dic-1945,jugador
1966,Brasil,brasil,Silva,silva,DL,19,02-Ene-1940,,02-Ene-1940,jugador
1966,Brasil,brasil,Parana,parana,DL,21,21-Mar-1942,,21-Mar-1942,jugador
1966,Brasil,brasil,Edu,edu,DL,22,06-Ago-1949,,06-Ago-1949,jugador
1966,Brasil,brasil,Vicente Feola,,DT,,,,,entrenador
1966,Francia,francia,Marcel Aubour,marcel_aubour,AR,1,17-Jun-1940,,17-Jun-1940,jugador
1966,Francia,francia,Georges Carnus,georges_carnus,AR,21,13-Ago-1942,,13-Ago-1942,jugador
1966,Francia,francia,Johnny Schuth,johnny_schuth,AR,22,07-Dic-1941,,07-Dic-1941,jugador
1966,Francia,francia,Bernard Bosquier,bernard_bosquier,DF,5,19-Jun-1942,,19-Jun-1942,jugador
1966,Francia,francia,Robert Budzynski,robert_budzynski,DF,6,21-May-1940,,21-May-1940,jugador
1966,Francia,francia,Andre Chorda,andre_chorda,DF,7,20-Feb-1938,,20-Feb-1938,jugador
1966,Francia,francia,Gabriel De Michele,gabriel_de_michele,DF,11,06-Mar-1941,,06-Mar-1941,jugador
1966,Francia,francia,Jean Djorkaeff,jean_djorkaeff,DF,12,27-Oct-1939,,27-Oct-1939,jugador
1966,Francia,francia,Marcel Artelesa,marcel_artelesa,MC,2,02-Jul-1938,,02-Jul-1938,jugador
1966,Francia,francia,Joseph Bonnel,joseph_bonnel,MC,4,04-Ene-1939,,04-Ene-1939,jugador
1966,Francia,francia,Yves Herbert,yves_herbert,MC,15,17-Ago-1945,,17-Ago-1945,jugador
1966,Francia,francia,Robert Herbin,robert_herbin,MC,16,30-Mar-1939,,30-Mar-1939,jugador
1966,Francia,francia,Lucien Muller,lucien_muller,MC,17,03-Sep-1934,,03-Sep-1934,jugador
1966,Francia,francia,Jean Claude Piumi,jean_claude_piumi,MC,18,27-May-1940,,27-May-1940,jugador
1966,Francia,francia,Edmond Baraffe,edmond_baraffe,DL,3,19-Oct-1942,,19-Oct-1942,jugador
1966,Francia,francia,Nestor Combin,nestor_combin,DL,8,29-Dic-1940,,29-Dic-1940,jugador
1966,Francia,francia,Didier Couecou,didier_couecou,DL,9,25-Jul-1944,,25-Jul-1944,jugador
1966,Francia,francia,Hector De Bourgoing,hector_de_bourgoing,DL,10,23-Jul-1934,,23-Jul-1934,jugador
1966,Francia,francia,Philippe Gondet,philippe_gondet,DL,13,17-May-1942,,17-May-1942,jugador
1966,Francia,francia,Gerard Hausser,gerard_hausser,DL,14,18-Mar-1939,,18-Mar-1939,jugador
1966,Francia,francia,Laurent Robuschi,laurent_robuschi,DL,19,05-Oct-1935,,05-Oct-1935,jugador
1966,Francia,francia,Jacques Simon,jacques_simon,DL,20,25-Mar-1941,,25-Mar-1941,jugador
1966,Francia,francia,Henri Guerin,,DT,,,,,entrenador
1966,México,mexico,Antonio Carbajal,antonio_carbajal,AR,1,07-Jun-1929,,07-Jun-1929,jugador
1966,México,mexico,Ignacio Calderon,ignacio_calderon,AR,12,13-Dic-1943,,13-Dic-1943,jugador
1966,México,mexico,Javier Vargas,javier_vargas,AR,22,22-Nov-1941,,22-Nov-1941,jugador
1966,México,mexico,Arturo Chaires,arturo_chaires,DF,2,14-Mar-1937,,14-Mar-1937,jugador
1966,México,mexico,Gustavo Pena,gustavo_pena,DF,3,22-Nov-1942,,22-Nov-1942,jugador
1966,México,mexico,Jesus Del Muro,jesus_del_muro,DF,4,30-Nov-1937,,30-Nov-1937,jugador
1966,México,mexico,Ignacio Jauregui,ignacio_jauregui,DF,5,31-Jul-1938,,31-Jul-1938,jugador
1966,México,mexico,Jose Gonzalez,jose_gonzalez,DF,13,14-Sep-1942,,14-Sep-1942,jugador
1966,México,mexico,Gabriel Nunez,gabriel_nunez,DF,14,06-Feb-1942,,06-Feb-1942,jugador
1966,México,mexico,Isidoro Diaz,isidoro_diaz,MC,6,14-Mar-1940,,14-Mar-1940,jugador
1966,México,mexico,Ernesto Cisneros,ernesto_cisneros,MC,9,26-Oct-1940,,26-Oct-1940,jugador
1966,México,mexico,Guillermo Hernandez,guillermo_hernandez,MC,15,25-Jun-1942,,25-Jun-1942,jugador
1966,México,mexico,Luis Regueiro,luis_regueiro,MC,16,22-Dic-1943,,22-Dic-1943,jugador
1966,México,mexico,Magdaleno Mercado,magdaleno_mercado,MC,17,04-Apr-1944,,04-Apr-1944,jugador
1966,México,mexico,Felipe Ruvalcaba,felipe_ruvalcaba,DL,7,16-Feb-1941,,16-Feb-1941,jugador
1966,México,mexico,Aaron Padilla,aaron_padilla,DL,8,10-Jul-1942,,10-Jul-1942,jugador
1966,México,mexico,Javier Fragoso,javier_fragoso,DL,10,19-Apr-1942,,19-Apr-1942,jugador
1966,México,mexico,Francisco Jara,francisco_jara,DL,11,03-Feb-1941,,03-Feb-1941,jugador
1966,México,mexico,Elias Munoz,elias_munoz,DL,18,03-Nov-1941,,03-Nov-1941,jugador
1966,México,mexico,Salvador Reyes,salvador_reyes,DL,19,20-Sep-1936,,20-Sep-1936,jugador
1966,México,mexico,Enrique Borja,enrique_borja,DL,20,30-Dic-1945,,30-Dic-1945,jugador
1966,México,mexico,Ramiro Navarro,ramiro_navarro,DL,21,25-May-1943,,25-May-1943,jugador
1966,México,mexico,Ignacio Trellez,,DT,,,,,entrenador
1966,Uruguay,uruguay,Ladislao Mazurkiewicz,ladislao_mazurkiewicz,AR,1,14-Feb-1945,,14-Feb-1945,jugador
1966,Uruguay,uruguay,Roberto Sosa,roberto_sosa,AR,12,14-Jun-1935,,14-Jun-1935,jugador
1966,Uruguay,uruguay,Walter Taibo,walter_taibo,AR,22,07-Mar-1931,,07-Mar-1931,jugador
1966,Uruguay,uruguay,Horacio Troche,horacio_troche,DF,2,04-Feb-1935,,04-Feb-1935,jugador
1966,Uruguay,uruguay,Jorge Manicera,jorge_manicera,DF,3,04-Nov-1938,,04-Nov-1938,jugador
1966,Uruguay,uruguay,Pablo Forlan,pablo_forlan,DF,4,14-Jul-1945,,14-Jul-1945,jugador
1966,Uruguay,uruguay,Nestor Goncalves,nestor_goncalves,DF,5,27-Apr-1936,,27-Apr-1936,jugador
1966,Uruguay,uruguay,Nelson Diaz,nelson_diaz,DF,13,12-Ene-1942,,12-Ene-1942,jugador
1966,Uruguay,uruguay,Luis Ubina,luis_ubina,DF,15,07-Jun-1940,,07-Jun-1940,jugador
1966,Uruguay,uruguay,Luis Ramos,luis_ramos,DF,20,09-Oct-1939,,09-Oct-1939,jugador
1966,Uruguay,uruguay,Omar Caetano,omar_caetano,MC,6,08-Nov-1938,,08-Nov-1938,jugador
1966,Uruguay,uruguay,Julio Cortes,julio_cortes,MC,7,29-Mar-1941,,29-Mar-1941,jugador
1966,Uruguay,uruguay,Emilio Alvarez,emilio_alvarez,MC,14,10-Feb-1939,,10-Feb-1939,jugador
1966,Uruguay,uruguay,Eliseo Alvarez,eliseo_alvarez,MC,16,09-Ago-1940,,09-Ago-1940,jugador
1966,Uruguay,uruguay,Hector Silva,hector_silva,MC,19,01-Feb-1940,,01-Feb-1940,jugador
1966,Uruguay,uruguay,Victor Esparrago,victor_esparrago,MC,21,06-Oct-1944,,06-Oct-1944,jugador
1966,Uruguay,uruguay,Jose Urruzmendi,jose_urruzmendi,DL,8,25-Ago-1944,,25-Ago-1944,jugador
1966,Uruguay,uruguay,Jose Sasia,jose_sasia,DL,9,27-Dic-1933,,27-Dic-1933,jugador
1966,Uruguay,uruguay,Pedro Rocha,pedro_rocha,DL,10,03-Dic-1942,,03-Dic-1942,jugador
1966,Uruguay,uruguay,Domingo Perez,domingo_perez,DL,11,07-Jun-1936,,07-Jun-1936,jugador
1966,Uruguay,uruguay,Hector Salva,hector_salva,DL,17,27-Nov-1939,,27-Nov-1939,jugador
1966,Uruguay,uruguay,Milton Viera,milton_viera,DL,18,11-May-1946,,11-May-1946,jugador
1966,Uruguay,uruguay,Ondino Viera,,DT,,,,,entrenador
1962,Brasil,brasil,Gilmar,gilmar,AR,1,22-Ago-1930,,22-Ago-1930,jugador
1962,Brasil,brasil,Castilho,castilho,AR,22,27-Nov-1927,,27-Nov-1927,jugador
1962,Brasil,brasil,Djalma Santos,djalma_santos,DF,2,27-Feb-1929,,27-Feb-1929,jugador
1962,Brasil,brasil,Mauro Ramos,mauro_ramos,DF,3,30-Ago-1930,,30-Ago-1930,jugador
1962,Brasil,brasil,Zozimo,zozimo,DF,5,19-Jun-1932,,19-Jun-1932,jugador
1962,Brasil,brasil,Nilton Santos,nilton_santos,DF,6,16-May-1925,,16-May-1925,jugador
1962,Brasil,brasil,Jair Marinho,jair_marinho,DF,12,17-Jul-1936,,17-Jul-1936,jugador
1962,Brasil,brasil,Bellini,bellini,DF,13,07-Jun-1930,,07-Jun-1930,jugador
1962,Brasil,brasil,Jurandir,jurandir,DF,14,12-Nov-1940,,12-Nov-1940,jugador
1962,Brasil,brasil,Altair,altair,DF,15,22-Ene-1938,,22-Ene-1938,jugador
1962,Brasil,brasil,Zito,zito,MC,4,08-Ago-1932,,08-Ago-1932,jugador
1962,Brasil,brasil,Didi,didi,MC,8,08-Oct-1928,,08-Oct-1928,jugador
1962,Brasil,brasil,Zequinha,zequinha,MC,16,18-Nov-1934,,18-Nov-1934,jugador
1962,Brasil,brasil,Mengalvio,mengalvio,MC,17,17-Dic-1939,,17-Dic-1939,jugador
1962,Brasil,brasil,Garrincha,garrincha,DL,7,28-Oct-1933,"1.69 m / 5' 7""","28-Oct-1933 1.69 m / 5' 7""",jugador
1962,Brasil,brasil,Coutinho,coutinho,DL,9,11-Jun-1943,,11-Jun-1943,jugador
1962,Brasil,brasil,Pelé,pele,DL,10,23-Oct-1940,"1.73 m / 5' 8""","23-Oct-1940 1.73 m / 5' 8""",jugador
1962,Brasil,brasil,Pepe,pepe_2,DL,11,25-Feb-1935,,25-Feb-1935,jugador
1962,Brasil,brasil,Jair Da Costa,jair_da_costa,DL,18,09-Jul-1940,,09-Jul-1940,jugador
1962,Brasil,brasil,Vava,vava,DL,19,12-Nov-1934,,12-Nov-1934,jugador
1962,Brasil,brasil,Amarildo,amarildo,DL,20,29-Jun-1939,,29-Jun-1939,jugador
1962,Brasil,brasil,Zagallo,zagallo,DL,21,09-Ago-1931,,09-Ago-1931,jugador
1962,Brasil,brasil,Aymore Moreira,,DT,,,,,entrenador
1962,Colombia,colombia,Efrain Sanchez,efrain_sanchez,AR,1,26-Feb-1926,,26-Feb-1926,jugador
1962,Colombia,colombia,Adelmo Vivas,adelmo_vivas,AR,2,,,,jugador
1962,Colombia,colombia,Francisco Zuluaga,francisco_zuluaga,DF,3,04-Feb-1929,,04-Feb-1929,jugador
1962,Colombia,colombia,Anibal Alzate,anibal_alzate,DF,4,31-Ene-1933,,31-Ene-1933,jugador
1962,Colombia,colombia,Jaime Gonzales,jaime_gonzales,DF,5,01-Apr-1938,,01-Apr-1938,jugador
1962,Colombia,colombia,Ignacio Calle,ignacio_calle,DF,6,,,,jugador
1962,Colombia,colombia,Carlos Aponte,carlos_aponte,DF,7,24-Ene-1939,,24-Ene-1939,jugador
1962,Colombia,colombia,Hector Echeverri,hector_echeverri,DF,8,10-Apr-1938,,10-Apr-1938,jugador
1962,Colombia,colombia,Oscar Lopez,oscar_lopez,DF,11,02-Apr-1939,,02-Apr-1939,jugador
1962,Colombia,colombia,Jaime Silva,jaime_silva,MC,9,10-Oct-1935,,10-Oct-1935,jugador
1962,Colombia,colombia,Rolando Serrano,rolando_serrano,MC,10,13-Nov-1938,,13-Nov-1938,jugador
1962,Colombia,colombia,Hernando Tovar,hernando_tovar,MC,12,,,,jugador
1962,Colombia,colombia,Marcos Coll,marcos_coll,MC,15,23-Ago-1935,,23-Ago-1935,jugador
1962,Colombia,colombia,German Aceros,german_aceros,DL,13,30-Sep-1938,,30-Sep-1938,jugador
1962,Colombia,colombia,Luis Paz,luis_paz,DL,14,,,,jugador
1962,Colombia,colombia,Ignacio Perez,ignacio_perez,DL,16,,,,jugador
1962,Colombia,colombia,Marino Klinger,marino_klinger,DL,17,07-Feb-1936,,07-Feb-1936,jugador
1962,Colombia,colombia,Eusebio Escobar,eusebio_escobar,DL,18,,,,jugador
1962,Colombia,colombia,Delio Gamboa,delio_gamboa,DL,19,28-Ene-1936,,28-Ene-1936,jugador
1962,Colombia,colombia,Antonio Rada,antonio_rada,DL,20,13-Jun-1937,,13-Jun-1937,jugador
1962,Colombia,colombia,Hector Gonzales,hector_gonzales,DL,21,07-Jul-1937,,07-Jul-1937,jugador
1962,Colombia,colombia,Jairo Arias,jairo_arias,DL,22,02-Nov-1938,,02-Nov-1938,jugador
1962,Colombia,colombia,Adolfo Pedernera,,DT,,,,,entrenador
1962,URSS,urss,Lev Yashin,lev_yashin,AR,1,22-Oct-1929,,22-Oct-1929,jugador
1962,URSS,urss,Vladimir Maslachenko,vladimir_maslachenko,AR,2,05-Mar-1936,,05-Mar-1936,jugador
1962,URSS,urss,Sergei Kotrikadze,sergei_kotrikadze,AR,3,09-Ago-1936,,09-Ago-1936,jugador
1962,URSS,urss,Eduard Dubinski,eduard_dubinski,DF,4,06-Apr-1935,,06-Apr-1935,jugador
1962,URSS,urss,Givi Chokheli,givi_chokheli,DF,5,27-Jun-1937,,27-Jun-1937,jugador
1962,URSS,urss,Leonid Ostrovski,leonid_ostrovski,DF,6,17-Ene-1936,,17-Ene-1936,jugador
1962,URSS,urss,Anatoli Maslyonkin,anatoli_maslyonkin,DF,7,26-Jun-1930,,26-Jun-1930,jugador
1962,URSS,urss,Albert Shesternyov,albert_shesternyov,DF,8,20-Jun-1941,,20-Jun-1941,jugador
1962,URSS,urss,Nikolai Manoshin,nikolai_manoshin,MC,9,06-Mar-1938,,06-Mar-1938,jugador
1962,URSS,urss,Igor Netto,igor_netto,MC,10,09-Ene-1930,,09-Ene-1930,jugador
1962,URSS,urss,Yozhef Sabo,yozhef_sabo,MC,11,29-Feb-1940,,29-Feb-1940,jugador
1962,URSS,urss,Valeri Voronin,valeri_voronin,MC,12,17-Jul-1939,,17-Jul-1939,jugador
1962,URSS,urss,Gennadi Gusarov,gennadi_gusarov,DL,13,11-Mar-1937,,11-Mar-1937,jugador
1962,URSS,urss,Valentin Ivanov,valentin_ivanov,DL,14,19-Nov-1934,,19-Nov-1934,jugador
1962,URSS,urss,Viktor Kanevski,viktor_kanevski,DL,15,03-Oct-1936,,03-Oct-1936,jugador
1962,URSS,urss,Aleksei Mamykin,aleksei_mamykin,DL,16,29-Feb-1936,,29-Feb-1936,jugador
1962,URSS,urss,Mikhail Meskhi,mikhail_meskhi,DL,17,12-Ene-1937,,12-Ene-1937,jugador
1962,URSS,urss,Slava Metreveli,slava_metreveli,DL,18,30-May-1936,,30-May-1936,jugador
1962,URSS,urss,Viktor Ponedelnik,viktor_ponedelnik,DL,19,22-May-1937,,22-May-1937,jugador
1962,URSS,urss,Viktor Serebryanikov,viktor_serebryanikov,DL,20,29-Mar-1940,,29-Mar-1940,jugador
1962,URSS,urss,Galimzyan Khusainov,galimzyan_khusainov,DL,21,27-Jun-1937,,27-Jun-1937,jugador
1962,URSS,urss,Igor Chislenko,igor_chislenko,DL,22,04-Ene-1939,,04-Ene-1939,jugador
1962,URSS,urss,Gavril Kachalin,,DT,,,,,entrenador
1962,Uruguay,uruguay,Roberto Sosa,roberto_sosa,AR,1,14-Jun-1935,,14-Jun-1935,jugador
1962,Uruguay,uruguay,Luis Maidana,luis_maidana,AR,12,24-Feb-1934,,24-Feb-1934,jugador
1962,Uruguay,uruguay,Horacio Troche,horacio_troche,DF,2,04-Feb-1935,,04-Feb-1935,jugador
1962,Uruguay,uruguay,Emilio Alvarez,emilio_alvarez,DF,3,10-Feb-1939,,10-Feb-1939,jugador
1962,Uruguay,uruguay,Mario Mendez,mario_mendez_2,DF,4,11-May-1938,,11-May-1938,jugador
1962,Uruguay,uruguay,Nestor Goncalves,nestor_goncalves,DF,5,27-Apr-1936,,27-Apr-1936,jugador
1962,Uruguay,uruguay,William Martinez,william_martinez,DF,14,13-Ene-1928,,13-Ene-1928,jugador
1962,Uruguay,uruguay,Ruben Soria,ruben_soria,DF,15,01-Ene-1935,,01-Ene-1935,jugador
1962,Uruguay,uruguay,Ruben Gonzalez,ruben_gonzalez,DF,17,17-Jul-1939,,17-Jul-1939,jugador
1962,Uruguay,uruguay,Eliseo Alvarez,eliseo_alvarez,DF,18,09-Ago-1940,,09-Ago-1940,jugador
1962,Uruguay,uruguay,Pedro Cubilla,pedro_cubilla,MC,6,25-May-1933,,25-May-1933,jugador
1962,Uruguay,uruguay,Julio Cortes,julio_cortes,MC,8,29-Mar-1941,,29-Mar-1941,jugador
1962,Uruguay,uruguay,Pedro Rocha,pedro_rocha,MC,10,03-Dic-1942,,03-Dic-1942,jugador
1962,Uruguay,uruguay,Edgardo Gonzalez,edgardo_gonzalez,MC,16,30-Sep-1936,,30-Sep-1936,jugador
1962,Uruguay,uruguay,Angel Cabrera,angel_cabrera,MC,22,09-Oct-1939,,09-Oct-1939,jugador
1962,Uruguay,uruguay,Domingo Perez,domingo_perez,DL,7,07-Jun-1936,,07-Jun-1936,jugador
1962,Uruguay,uruguay,Jose Sasia,jose_sasia,DL,9,27-Dic-1933,,27-Dic-1933,jugador
1962,Uruguay,uruguay,Luis Cubilla,luis_cubilla,DL,11,28-Mar-1940,,28-Mar-1940,jugador
1962,Uruguay,uruguay,Ronald Langon,ronald_langon,DL,19,06-Ago-1939,,06-Ago-1939,jugador
1962,Uruguay,uruguay,Mario Bergara,mario_bergara,DL,20,01-Dic-1937,,01-Dic-1937,jugador
1962,Uruguay,uruguay,Hector Silva,hector_silva,DL,21,01-Feb-1940,,01-Feb-1940,jugador
1962,Uruguay,uruguay,Guillermo Escalada,guillermo_escalada,DL,23,24-Apr-1936,,24-Apr-1936,jugador
1962,Uruguay,uruguay,Juan Carlos Corazzo,,DT,,,,,entrenador
1962,Yugoslavia,yugoslavia,Milutin Soskic,milutin_soskic,AR,1,31-Dic-1937,,31-Dic-1937,jugador
1962,Yugoslavia,yugoslavia,Srboljub Krivokuca,srboljub_krivokuca,AR,12,14-Mar-1928,,14-Mar-1928,jugador
1962,Yugoslavia,yugoslavia,Mirko Stojanovic,mirko_stojanovic,AR,19,11-Jun-1939,,11-Jun-1939,jugador
1962,Yugoslavia,yugoslavia,Vladimir Durkovic,vladimir_durkovic,DF,2,06-Nov-1937,,06-Nov-1937,jugador
1962,Yugoslavia,yugoslavia,Fahrudin Jusufi,fahrudin_jusufi,DF,3,08-Dic-1939,,08-Dic-1939,jugador
1962,Yugoslavia,yugoslavia,Vlatko Markovic,vlatko_markovic,DF,5,01-Ene-1937,,01-Ene-1937,jugador
1962,Yugoslavia,yugoslavia,Slavko Svinjarevic,slavko_svinjarevic,DF,13,06-Apr-1935,,06-Apr-1935,jugador
1962,Yugoslavia,yugoslavia,Vasilije Sijakovic,vasilije_sijakovic,DF,14,31-Jul-1929,,31-Jul-1929,jugador
1962,Yugoslavia,yugoslavia,Zarko Nikolic,zarko_nikolic,DF,20,16-Oct-1936,,16-Oct-1936,jugador
1962,Yugoslavia,yugoslavia,Petar Radakovic,petar_radakovic,MC,4,02-Feb-1937,,02-Feb-1937,jugador
1962,Yugoslavia,yugoslavia,Vladimir Popovic,vladimir_popovic,MC,6,17-Mar-1935,,17-Mar-1935,jugador
1962,Yugoslavia,yugoslavia,Andrija Ankovic,andrija_ankovic,MC,7,16-Jul-1937,,16-Jul-1937,jugador
1962,Yugoslavia,yugoslavia,Dragoslav Sekularac,dragoslav_sekularac,MC,8,30-Nov-1937,,30-Nov-1937,jugador
1962,Yugoslavia,yugoslavia,Zeljko Matus,zeljko_matus,MC,15,09-Ago-1935,,09-Ago-1935,jugador
1962,Yugoslavia,yugoslavia,Muhamed Mujic,muhamed_mujic,MC,16,25-Apr-1932,,25-Apr-1932,jugador
1962,Yugoslavia,yugoslavia,Aleksandar Ivos,aleksandar_ivos,MC,22,28-Jun-1931,,28-Jun-1931,jugador
1962,Yugoslavia,yugoslavia,Drazen Jerkovic,drazen_jerkovic,DL,9,06-Ago-1936,,06-Ago-1936,jugador
1962,Yugoslavia,yugoslavia,Milan Galic,milan_galic,DL,10,08-Mar-1938,,08-Mar-1938,jugador
1962,Yugoslavia,yugoslavia,Josip Skoblar,josip_skoblar,DL,11,12-Mar-1941,,12-Mar-1941,jugador
1962,Yugoslavia,yugoslavia,Vojislav Melic,vojislav_melic,DL,17,05-Ene-1940,,05-Ene-1940,jugador
1962,Yugoslavia,yugoslavia,Vladimir Kovacevic,vladimir_kovacevic,DL,18,07-Ene-1940,,07-Ene-1940,jugador
1962,Yugoslavia,yugoslavia,Nikola Stipic,nikola_stipic,DL,21,18-Dic-1937,,18-Dic-1937,jugador
1962,Yugoslavia,yugoslavia,Prvoslav Mihajlovic,,DT,,,,,entrenador
1958,Alemania Occidental,alemania_occidental,Fritz Herkenrath,fritz_herkenrath,AR,1,09-Sep-1928,,09-Sep-1928,jugador
1958,Alemania Occidental,alemania_occidental,Gunter Sawitzki,gunter_sawitzki,AR,21,22-Nov-1932,,22-Nov-1932,jugador
1958,Alemania Occidental,alemania_occidental,Heinz Kwiatkowski,heinz_kwiatkowski,AR,22,16-Jul-1926,,16-Jul-1926,jugador
1958,Alemania Occidental,alemania_occidental,Herbert Erhardt,herbert_erhardt,DF,2,06-Jul-1930,,06-Jul-1930,jugador
1958,Alemania Occidental,alemania_occidental,Erich Juskowiak,erich_juskowiak,DF,3,07-Sep-1926,,07-Sep-1926,jugador
1958,Alemania Occidental,alemania_occidental,Heinz Wewers,heinz_wewers,DF,5,27-Jul-1927,,27-Jul-1927,jugador
1958,Alemania Occidental,alemania_occidental,Georg Stollenwerk,georg_stollenwerk,DF,7,19-Dic-1930,,19-Dic-1930,jugador
1958,Alemania Occidental,alemania_occidental,Karl-Heinz Schnellinger,karl_heinz_schnellinger,DF,17,31-Mar-1939,,31-Mar-1939,jugador
1958,Alemania Occidental,alemania_occidental,Rudi Hoffmann,rudi_hoffmann,DF,18,11-Feb-1935,,11-Feb-1935,jugador
1958,Alemania Occidental,alemania_occidental,Hermann Nuber,hermann_nuber,DF,20,10-Oct-1935,,10-Oct-1935,jugador
1958,Alemania Occidental,alemania_occidental,Horst Eckel,horst_eckel,MC,4,08-Feb-1932,,08-Feb-1932,jugador
1958,Alemania Occidental,alemania_occidental,Horst Szymaniak,horst_szymaniak,MC,6,29-Ago-1934,,29-Ago-1934,jugador
1958,Alemania Occidental,alemania_occidental,Fritz Walter,fritz_walter,MC,9,31-Oct-1920,,31-Oct-1920,jugador
1958,Alemania Occidental,alemania_occidental,Alfred Schmidt,alfred_schmidt,MC,10,05-Sep-1935,,05-Sep-1935,jugador
1958,Alemania Occidental,alemania_occidental,Helmut Rahn,helmut_rahn,DL,8,16-Ago-1929,,16-Ago-1929,jugador
1958,Alemania Occidental,alemania_occidental,Hans Schaefer,hans_schaefer,DL,11,19-Oct-1927,,19-Oct-1927,jugador
1958,Alemania Occidental,alemania_occidental,Uwe Seeler,uwe_seeler,DL,12,05-Nov-1936,,05-Nov-1936,jugador
1958,Alemania Occidental,alemania_occidental,Berni Klodt,berni_klodt,DL,13,26-Oct-1926,,26-Oct-1926,jugador
1958,Alemania Occidental,alemania_occidental,Hans Ciesclarczyk,hans_ciesclarczyk,DL,14,03-May-1937,,03-May-1937,jugador
1958,Alemania Occidental,alemania_occidental,Alfred Kelbassa,alfred_kelbassa,DL,15,21-Apr-1925,,21-Apr-1925,jugador
1958,Alemania Occidental,alemania_occidental,Hans Sturm,hans_sturm,DL,16,03-Sep-1935,,03-Sep-1935,jugador
