gol_id,partido_id,seleccion_id,jugador_id,minuto,es_penal,es_autogol
2126,853,1,1190,9,False,True
2127,853,1,1108,85,False,False
2128,854,43,1157,13,False,False
2129,854,43,1188,46,False,False
2130,854,83,1191,75,False,False
2131,854,83,1191,86,False,False
2132,854,43,1156,111,False,False
2133,854,43,1156,116,False,False
2134,855,1,1124,31,False,False
2135,855,1,1162,47,False,False
2136,855,7,1148,51,False,False
2137,855,1,1192,54,True,False
2138,855,1,1161,61,False,False
2139,855,1,1192,64,True,False
2140,855,1,1161,89,False,False
2141,856,7,1170,16,True,False
2142,856,83,1191,22,False,False
2143,856,7,1193,59,False,True
2144,856,7,1194,89,False,False
2145,857,43,1154,6,False,False
2146,857,43,1157,8,False,False
2147,857,1,1162,10,False,False
2148,857,1,1108,18,False,False
2149,857,1,1108,84,False,False
2150,858,10,1195,30,False,False
2151,858,10,1196,65,False,False
2152,858,10,1151,71,False,False
2153,858,10,1195,79,False,False
2154,859,53,1197,7,False,False
2155,859,76,1198,25,False,False
2156,859,76,1199,34,False,False
2157,859,76,1198,69,False,False
2158,859,53,1200,79,False,False
2159,860,85,1201,59,False,False
2160,860,85,1202,70,False,False
2161,860,85,1203,84,False,False
2162,861,46,1204,39,False,False
2163,861,46,1205,51,False,False
2164,862,36,1206,17,False,False
2165,862,35,1207,81,False,False
2166,862,35,1208,83,False,False
2167,862,35,1209,89,False,False
2168,863,85,1210,20,False,False
2169,863,85,1211,23,False,False
2170,863,85,1211,51,False,False
2171,863,85,1202,81,False,False
2172,863,59,1212,89,True,False
2173,864,10,1213,3,False,False
2174,864,77,1184,17,False,False
2175,864,10,1151,32,False,False
2176,864,77,1184,88,False,False
2177,865,76,1214,17,False,False
2178,865,76,1215,26,False,False
2179,865,65,1216,35,False,False
2180,865,65,1217,74,False,False
2181,866,36,1218,38,False,False
2182,867,35,1208,17,False,False
2183,867,35,1209,30,False,False
2184,868,10,1195,4,False,False
2185,868,10,1219,69,False,False
2186,869,83,1149,14,False,False
2187,869,83,1220,18,False,False
2188,869,83,1150,23,False,False
2189,869,83,1149,40,False,False
2190,869,83,1149,51,False,False
2191,869,83,1150,54,False,False
2192,869,83,1221,83,False,False
2193,869,83,1222,87,False,False
2194,870,77,1223,10,False,False
2195,870,77,1224,44,False,False
2196,870,59,1225,89,False,False
2197,871,35,1209,48,False,False
2198,872,17,1226,16,False,False
2199,872,17,1227,32,False,False
2200,872,36,1228,47,False,False
2201,872,36,1229,48,True,False
2202,872,17,1230,54,False,False
2203,872,17,1227,60,False,False
2204,872,17,1231,82,False,False
2205,873,53,1197,12,False,False
2206,873,53,1178,63,False,False
2207,875,83,1222,29,False,False
2208,875,35,1208,37,False,False
2209,875,35,1208,39,False,False
2210,875,83,1186,73,False,False
2211,876,76,1215,5,False,False
2212,876,83,1222,39,False,False
2213,876,76,1214,40,False,False
2214,876,83,1149,77,False,False
2215,876,83,1149,85,False,False
2216,877,10,1195,15,False,False
2217,877,10,1196,21,False,False
2218,877,10,1232,31,False,False
2219,877,10,1232,55,False,False
2220,877,10,1195,57,False,False
2221,877,10,1219,67,False,False
2222,877,35,1207,71,False,False
2223,878,76,1214,15,False,False
2224,878,76,1233,33,False,False
2225,878,76,1215,80,False,False
2226,878,35,1209,82,False,False
2227,879,10,1234,47,False,False
2228,879,83,1150,66,False,False
2229,879,83,1222,79,False,False
2230,880,1,1235,29,False,False
2231,880,77,1236,43,False,False
2232,881,37,1237,1,False,False
2233,881,37,1238,16,False,False
2234,881,12,1239,38,False,False
2235,881,37,1238,69,False,False
2236,882,53,1240,2,False,False
2237,882,61,1241,83,False,False
2238,882,53,1242,94,False,False
2239,883,10,1243,18,False,False
2240,883,67,1244,23,True,False
2241,883,10,1245,25,False,False
2242,883,10,1246,44,False,False
2243,883,67,1247,53,False,False
2244,883,67,1247,59,False,False
2245,883,10,1246,71,False,False
2246,883,67,1247,89,False,False
2247,883,10,1243,93,False,False
2248,883,10,1243,104,False,False
2249,883,67,1247,118,False,False
2250,884,43,1248,13,False,False
2251,884,43,1249,15,False,False
2252,884,43,1250,28,False,False
2253,884,43,1251,35,False,False
2254,884,43,1251,76,False,False
2255,884,43,1250,89,False,False
2256,885,70,1252,93,False,False
2257,885,70,1253,111,False,False
2258,885,70,1254,118,False,False
2259,886,71,1255,35,False,False
2260,886,25,1256,44,False,False
2261,886,25,1257,69,False,False
2262,886,71,1258,88,False,False
2263,886,25,1256,103,False,False
2264,886,71,1259,105,False,False
2265,887,1,1260,8,False,False
2266,887,1,1261,22,False,True
2267,887,77,1262,42,False,False
2268,887,77,1263,64,False,False
2269,887,77,1236,75,False,False
2270,887,77,1236,78,False,False
2271,889,76,1264,9,False,False
2272,889,76,1265,32,False,False
2273,889,76,1265,37,False,False
2274,889,76,1265,44,False,False
2275,889,76,1264,80,False,False
2276,889,76,1264,81,False,False
2277,889,76,1266,84,False,False
2278,889,76,1267,90,False,False
2279,891,43,1250,40,False,False
2280,891,43,1251,89,False,False
2281,892,10,1243,30,False,False
2282,892,70,1253,65,True,False
2283,893,70,1268,25,False,False
2284,893,10,1243,57,False,False
2285,893,10,1269,63,False,False
2286,894,76,1266,1,False,False
2287,894,43,1270,19,False,True
2288,894,43,1271,37,False,False
2289,894,43,1251,39,False,False
2290,894,43,1250,65,False,False
2291,894,43,1251,85,False,False
2292,895,53,1272,51,False,False
2293,895,53,1273,60,True,False
2294,895,10,1245,87,False,False
2295,896,76,1274,28,False,False
2296,896,76,1266,38,False,False
2297,896,10,1245,44,False,False
2298,896,10,1243,63,False,False
2299,896,10,1243,74,False,False
2300,896,10,1246,80,False,False
2301,897,53,1272,6,False,False
2302,897,43,1275,8,False,False
2303,897,53,1242,16,False,False
2304,897,53,1272,35,False,False
2305,897,43,1250,70,False,False
2306,897,53,1242,82,False,False
2307,898,1,1276,25,False,False
2308,898,12,1277,29,False,False
2309,898,12,1277,43,False,False
2310,898,1,1278,49,False,False
2311,898,1,1279,66,False,False
2312,898,1,1279,70,False,False
2313,898,1,1279,87,False,False
2314,899,5,1280,4,False,False
2315,899,76,1274,9,False,False
2316,899,5,1281,48,False,False
2317,899,76,1274,67,False,False
2318,899,76,1282,79,False,False
2319,901,43,1283,11,False,False
2320,901,43,1249,27,False,False
2321,901,29,1284,31,False,False
2322,901,29,1284,39,False,False
2323,901,43,1285,53,False,False
2324,901,43,1249,61,False,False
2325,902,35,1286,18,True,False
2326,902,35,1286,25,False,False
2327,902,35,1287,29,False,False
2328,902,10,1243,55,False,False
2329,903,71,1259,11,False,False
2330,903,70,1288,50,False,False
2331,903,70,1253,67,False,False
2332,904,77,1289,7,False,False
2333,904,63,1290,19,False,False
2334,904,77,1289,43,False,False
2335,904,77,1236,69,False,False
2336,904,63,1291,84,False,False
2337,905,37,1238,18,False,False
2338,905,7,1292,44,False,False
2339,905,7,1293,93,False,False
2340,905,7,1294,109,False,False
2341,905,37,1295,116,True,False
2342,906,77,1289,18,False,False
2343,906,70,1296,24,False,False
2344,906,70,1296,49,False,False
2345,906,77,1297,78,False,False
2346,906,70,1253,82,False,False
2347,907,7,1298,8,False,False
2348,907,7,1299,51,False,False
2349,907,43,1250,60,True,False
2350,908,1,1300,60,False,False
2351,908,1,1300,63,False,False
2352,908,76,1301,82,False,False
2353,909,35,1302,30,False,False
2354,909,53,1303,44,False,False
2355,910,53,1273,11,False,False
2356,911,70,1253,21,False,False
2357,911,1,1304,62,False,False
2358,911,70,1253,69,False,False
2359,911,70,1253,80,False,False
2360,912,53,1305,19,False,False
2361,913,1,1306,1,False,False
2362,913,1,1279,27,False,False
2363,913,7,1298,28,False,False
2364,913,1,1306,42,False,False
2365,913,7,1307,54,False,False
2366,915,37,1308,19,False,False
2367,915,37,1309,40,False,False
2368,915,37,1310,43,False,False
2369,915,59,1311,70,False,False
2370,915,37,1310,87,False,False
2371,916,36,1312,23,False,False
2372,916,36,1313,45,False,False
2373,916,36,1314,69,False,False
2374,917,71,1315,1,False,False
2375,917,66,1316,75,False,False
2376,917,71,1317,79,False,False
2377,917,71,1318,89,False,False
2378,918,85,1319,21,False,False
2379,918,85,1320,30,False,False
2380,918,10,1321,62,False,False
2381,919,5,1322,81,False,False
2382,920,17,1323,3,False,False
2383,920,17,1324,51,False,True
2384,920,17,1323,65,False,False
2385,921,85,1320,60,False,False
2386,921,85,1325,65,False,False
2387,921,85,1320,67,False,False
2388,921,85,1326,85,False,False
2389,922,36,1314,10,False,False
2390,922,36,1314,15,False,False
2391,922,36,1314,50,False,False
2392,923,83,1327,60,False,False
2393,924,5,1328,8,False,False
2394,924,5,1329,12,False,False
2395,924,5,1328,17,False,False
2396,924,59,1330,42,True,False
2397,924,5,1331,53,False,False
2398,924,5,1329,55,False,False
2399,924,59,1330,65,False,False
2400,924,59,1332,75,False,False
2401,924,5,1328,80,False,False
2402,925,17,1333,65,False,False
2403,926,65,1334,40,False,False
2404,927,10,1335,37,False,False
2405,927,10,1321,67,False,False
2406,927,10,1335,73,False,False
2407,927,10,1321,83,False,False
2408,928,83,1336,7,False,False
2409,928,83,1337,24,False,False
2410,928,83,1338,30,False,False
2411,928,83,1339,35,False,False
2412,929,5,1328,12,False,False
2413,929,5,1328,13,False,False
2414,929,17,1333,15,False,False
2415,929,5,1340,51,False,False
2416,930,5,1322,20,False,False
2417,930,5,1341,56,False,False
2418,930,5,1328,69,False,False
2419,930,5,1342,80,False,False
2420,930,5,1342,85,False,False
2421,930,5,1328,87,False,False
2422,930,36,1343,89,False,False
2423,931,85,1344,4,False,False
2424,931,83,1339,18,False,False
2425,931,83,1338,20,False,False
2426,931,83,1338,31,False,False
2427,931,83,1345,61,False,False
2428,931,83,1339,67,False,False
2429,931,83,1339,72,False,False
2430,932,83,1336,12,False,False
2431,932,5,1342,20,False,False
2432,932,5,1328,37,False,False
2433,932,83,1339,57,False,False
2434,932,83,1345,68,False,False
2435,932,83,1327,89,False,False
